r_index,r_index_converted,g_r
1665,8.325,0
1666,8.33,0
1667,8.335,0
1668,8.34,0
1669,8.345,0
1670,8.35,0
1671,8.355,0
1672,8.36,0
1673,8.365,0
1674,8.37,0
1675,8.375,0
1676,8.38,0
1677,8.385,0
1678,8.39,0
1679,8.395,0
1680,8.4,0
1681,8.405,0
1682,8.41,0
1683,8.415,0
1684,8.42,0
1685,8.425,0
1686,8.43,0
1687,8.435,0
1688,8.44,0
1689,8.445,0
1690,8.45,0
1691,8.455,0
1692,8.46,0
1693,8.465,0
1694,8.47,0
1695,8.475,0
1696,8.48,0
1697,8.485,0
1698,8.49,0
1699,8.495,0
1700,8.5,0
1701,8.505,0
1702,8.51,0
1703,8.515,0
1704,8.52,0
1705,8.525,0
1706,8.53,0
1707,8.535,0
1708,8.54,0
1709,8.545,0
1710,8.55,0
1711,8.555,0
1712,8.56,0
1713,8.565,0
1714,8.57,0
1715,8.575,0
1716,8.58,0
1717,8.585,0
1718,8.59,0
1719,8.595,0
1720,8.6,0
1721,8.605,0
1722,8.61,0
1723,8.615,0
1724,8.62,0
1725,8.625,0
1726,8.63,0
1727,8.635,0
1728,8.64,0
1729,8.645,0
1730,8.65,0
1731,8.655,0
1732,8.66,0
1733,8.665,0
1734,8.67,0
1735,8.675,0
1736,8.68,0
1737,8.685,0
1738,8.69,0
1739,8.695,0
1740,8.7,0
1741,8.705,0
1742,8.71,0
1743,8.715,0
1744,8.72,0
1745,8.725,0
1746,8.73,0
1747,8.735,0
1748,8.74,0
1749,8.745,0
1750,8.75,0
1751,8.755,0
1752,8.76,0
1753,8.765,0
1754,8.77,0
1755,8.775,0
1756,8.78,0
1757,8.785,0
1758,8.79,0
1759,8.795,0
1760,8.8,0
1761,8.805,0
1762,8.81,0
1763,8.815,0
1764,8.82,0
1765,8.825,0
1766,8.83,0
1767,8.835,0
1768,8.84,0
1769,8.845,0
1770,8.85,0
1771,8.855,0
1772,8.86,0
1773,8.865,0
1774,8.87,0
1775,8.875,0
1776,8.88,0
1777,8.885,0
1778,8.89,0
1779,8.895,0
1780,8.9,0
1781,8.905,0
1782,8.91,0
1783,8.915,0
1784,8.92,0
1785,8.925,0
1786,8.93,0
1787,8.935,0
1788,8.94,0
1789,8.945,0
1790,8.95,0
1791,8.955,0
1792,8.96,0
1793,8.965,0
1794,8.97,0
1795,8.975,0
1796,8.98,0
1797,8.985,0
1798,8.99,0
1799,8.995,0
1800,9,0
1801,9.005,0
1802,9.01,0
1803,9.015,0
1804,9.02,0
1805,9.025,0
1806,9.03,0
1807,9.035,0
1808,9.04,0
1809,9.045,0
1810,9.05,0
1811,9.055,0
1812,9.06,0
1813,9.065,0
1814,9.07,0
1815,9.075,0
1816,9.08,0
1817,9.085,0
1818,9.09,0
1819,9.095,0
1820,9.1,0
1821,9.105,0
1822,9.11,0
1823,9.115,0
1824,9.12,0
1825,9.125,0
1826,9.13,0
1827,9.135,0
1828,9.14,0
1829,9.145,0
1830,9.15,0
1831,9.155,0
1832,9.16,0
1833,9.165,0
1834,9.17,0
1835,9.175,0
1836,9.18,0
1837,9.185,0
1838,9.19,0
1839,9.195,0
1840,9.2,0
1841,9.205,0
1842,9.21,0
1843,9.215,0
1844,9.22,0
1845,9.225,0
1846,9.23,0
1847,9.235,0
1848,9.24,0
1849,9.245,0
1850,9.25,0
1851,9.255,0
1852,9.26,0
1853,9.265,0
1854,9.27,0
1855,9.275,0
1856,9.28,0
1857,9.285,0
1858,9.29,0
1859,9.295,0
1860,9.3,0
1861,9.305,0
1862,9.31,0
1863,9.315,0
1864,9.32,0
1865,9.325,0
1866,9.33,0
1867,9.335,0
1868,9.34,0
1869,9.345,0
1870,9.35,0
1871,9.355,0
1872,9.36,0
1873,9.365,0
1874,9.37,0
1875,9.375,0
1876,9.38,0
1877,9.385,0
1878,9.39,0
1879,9.395,0
1880,9.4,0
1881,9.405,0
1882,9.41,0
1883,9.415,0
1884,9.42,0
1885,9.425,0
1886,9.43,0
1887,9.435,0
1888,9.44,0
1889,9.445,0
1890,9.45,0
1891,9.455,0
1892,9.46,0
1893,9.465,0
1894,9.47,0
1895,9.475,0
1896,9.48,0
1897,9.485,0
1898,9.49,0
1899,9.495,0
1900,9.5,0
1901,9.505,0
1902,9.51,0
1903,9.515,0
1904,9.52,0
1905,9.525,0
1906,9.53,0
1907,9.535,0
1908,9.54,0
1909,9.545,0
1910,9.55,0.0079496733637354
1911,9.555,0
1912,9.56,0
1913,9.565,0
1914,9.57,0
1915,9.575,0
1916,9.58,0
1917,9.585,0
1918,9.59,0
1919,9.595,0
1920,9.6,0
1921,9.605,0
1922,9.61,0
1923,9.615,0
1924,9.62,0
1925,9.625,0
1926,9.63,0
1927,9.635,0
1928,9.64,0
1929,9.645,0
1930,9.65,0
1931,9.655,0
1932,9.66,0
1933,9.665,0
1934,9.67,0
1935,9.675,0
1936,9.68,0
1937,9.685,0
1938,9.69,0
1939,9.695,0.0077137791210984
1940,9.7,0
1941,9.705,0
1942,9.71,0
1943,9.715,0
1944,9.72,0
1945,9.725,0
1946,9.73,0
1947,9.735,0
1948,9.74,0
1949,9.745,0
1950,9.75,0
1951,9.755,0
1952,9.76,0
1953,9.765,0
1954,9.77,0
1955,9.775,0
1956,9.78,0
1957,9.785,0
1958,9.79,0
1959,9.795,0
1960,9.8,0
1961,9.805,0
1962,9.81,0
1963,9.815,0
1964,9.82,0
1965,9.825,0
1966,9.83,0
1967,9.835,0
1968,9.84,0
1969,9.845,0
1970,9.85,0
1971,9.855,0
1972,9.86,0
1973,9.865,0
1974,9.87,0.007442801884356
1975,9.875,0
1976,9.88,0
1977,9.885,0
1978,9.89,0
1979,9.895,0
1980,9.9,0
1981,9.905,0
1982,9.91,0
1983,9.915,0
1984,9.92,0
1985,9.925,0
1986,9.93,0
1987,9.935,0
1988,9.94,0
1989,9.945,0
1990,9.95,0
1991,9.955,0
1992,9.96,0
1993,9.965,0
1994,9.97,0
1995,9.975,0
1996,9.98,0
1997,9.985,0
1998,9.99,0
1999,9.995,0
2000,10,0
2001,10.005,0
2002,10.01,0
2003,10.015,0.0072289500590052
2004,10.02,0
2005,10.025,0
2006,10.03,0.0072073549999431
2007,10.035,0
2008,10.04,0
2009,10.045,0
2010,10.05,0.0071787117893273
2011,10.055,0
2012,10.06,0
2013,10.065,0
2014,10.07,0
2015,10.075,0
2016,10.08,0
2017,10.085,0
2018,10.09,0.0071219352506233
2019,10.095,0
2020,10.1,0.0071078463613909
2021,10.105,0
2022,10.11,0
2023,10.115,0
2024,10.12,0
2025,10.125,0.0141456130033971
2026,10.13,0
2027,10.135,0
2028,10.14,0.0070519068140271
2029,10.145,0
2030,10.15,0.0070380251110655
2031,10.155,0
2032,10.16,0.0070241843570671
2033,10.165,0.007017279285617
2034,10.17,0.0070103843911321
2035,10.175,0
2036,10.18,0
2037,10.185,0
2038,10.19,0.0139658123675941
2039,10.195,0
2040,10.2,0
2041,10.205,0
2042,10.21,0.0069555892175702
2043,10.215,0.0069487850221176
2044,10.22,0.0069419908059292
2045,10.225,0.0069352065494998
2046,10.23,0
2047,10.235,0.0069216678381362
2048,10.24,0
2049,10.245,0.0069081687329366
2050,10.25,0
2051,10.255,0
2052,10.26,0
2053,10.265,0
2054,10.27,0.0068745932359306
2055,10.275,0
2056,10.28,0
2057,10.285,0
2058,10.29,0.0068479087652866
2059,10.295,0.0068412619238774
2060,10.3,0.0068346247552902
2061,10.305,0.0068279972407656
2062,10.31,0.0068213793615898
2063,10.315,0.0204443132972821
2064,10.32,0.0068081724346548
2065,10.325,0.0272063333987757
2066,10.33,0
2067,10.335,0
2068,10.34,0
2069,10.345,0.0067753224346346
2070,10.35,0.0067687809699571
2071,10.355,0
2072,10.36,0.0135114528583528
2073,10.365,0.0134984266331678
2074,10.37,0.0067427096182705
2075,10.375,0.0067362153161013
2076,10.38,0.0134594607839703
2077,10.385,0.0067232548278741
2078,10.39,0.006716788605764
2079,10.395,0
2080,10.4,0.0134077682314906
2081,10.405,0.0133948916240878
2082,10.41,0
2083,10.415,0.0267383879923871
2084,10.42,0.0133563729046305
2085,10.425,0.0066717851237088
2086,10.43,0
2087,10.435,0.006659010047417
2088,10.44,0.0133052725290701
2089,10.445,0.0132925432568696
2090,10.45,0.0199197483648691
2091,10.455,0.0066335697266483
2092,10.46,0
2093,10.465,0.0264836168104496
2094,10.47,0.0132291700777125
2095,10.475,0
2096,10.48,0.0132039476428807
2097,10.485,0.0065956817333331
2098,10.49,0.0131787972721265
2099,10.495,0.019749373537528
2100,10.5,0.0065768593455907
2101,10.505,0.0328530155913381
2102,10.51,0.0131287116270808
2103,10.515,0.0262324696578002
2104,10.52,0.0327594395203888
2105,10.525,0.0130913345310897
2106,10.53,0.0261578219280511
2107,10.535,0
2108,10.54,0.0261082336511846
2109,10.545,0.0195626192809008
2110,10.55,0.0195440896875468
2111,10.555,0.0065085288028021
2112,10.56,0.0065023697978923
2113,10.565,0.0194886585936748
2114,10.57,0.012980155972555
2115,10.575,0.0129678902931335
2116,10.58,0.03886692597389
2117,10.585,0.0388302331027001
2118,10.59,0.0258623947784199
2119,10.595,0.0193785015353547
2120,10.6,0.0064534109523667
2121,10.605,0.0257893200003963
2122,10.61,0.05153006111015
2123,10.615,0.0128703877044015
2124,10.62,0.025716554497033
2125,10.625,0.0192692758165265
2126,10.63,0.0192511613396741
2127,10.635,0.0384661447882947
2128,10.64,0.0448350208413071
2129,10.645,0.0383939418107071
2130,10.65,0.0447509026218544
2131,10.655,0.0510959225808922
2132,10.66,0.0319050149363683
2133,10.665,0.0446251684691646
2134,10.67,0.0254762141843951
2135,10.675,0.0381785484526445
2136,10.68,0.0381428258361649
2137,10.685,0.012702384444414
2138,10.69,0.0380715308501845
2139,10.695,0.0443752846757715
2140,10.7,0.0506672474266521
2141,10.705,0.0569474438798385
2142,10.71,0.050572719000544
2143,10.715,0.0694726366930422
2144,10.72,0.0315490342914526
2145,10.725,0.0630392770011139
2146,10.73,0.031490283774791
2147,10.735,0.044045358052782
2148,10.74,0.0377180366556148
2149,10.745,0.0439634513144755
2150,10.75,0.0376479287959428
2151,10.755,0.0438817728345473
2152,10.76,0.0313150135189431
2153,10.765,0.0625718882366209
2154,10.77,0.0437596812465831
2155,10.775,0.0437190972643034
2156,10.78,0.0623979567342522
2157,10.785,0.0249360562805864
2158,10.79,0.0560541644885806
2159,10.795,0.0560022744987773
2160,10.8,0.0310835869602143
2161,10.805,0.0683206460984553
2162,10.81,0.0496418098784755
2163,10.815,0.0619949260034094
2164,10.82,0.0743252029083294
2165,10.825,0.0371282948772213
2166,10.83,0.0494587143779015
2167,10.835,0.0741196481703838
2168,10.84,0.074051319390267
2169,10.845,0.0554873137891005
2170,10.85,0.0492766299880124
2171,10.855,0.0307695412526477
2172,10.86,0.0799271925313067
2173,10.865,0.049140725764075
2174,10.87,0.0797802675760941
2175,10.875,0.049050435060564
2176,10.88,0.0612567287482388
2177,10.885,0.110160884199494
2178,10.89,0.0794876304358282
2179,10.895,0.0855235475554092
2180,10.9,0.0915483637926086
2181,10.905,0.0670739451654332
2182,10.91,0.0609204618878905
2183,10.915,0.103469967374869
2184,10.92,0.0972943808896017
2185,10.925,0.103280721932305
2186,10.93,0.0667676019020462
2187,10.935,0.0848992901705678
2188,10.94,0.133291303939369
2189,10.945,0.121063276829783
2190,10.95,0.14514335092754
2191,10.955,0.0966739673802753
2192,10.96,0.0724393661467714
2193,10.965,0.144746694266868
2194,10.97,0.0482049455536925
2195,10.975,0.12040263262301
2196,10.98,0.0902197883741604
2197,10.985,0.120183619239288
2198,10.99,0.138085487058139
2199,10.995,0.131961723182574
2200,11,0.155813083310882
2201,11.005,0.125734750487644
2202,11.01,0.167494170311778
2203,11.015,0.16136570607979
2204,11.02,0.0895663198980862
2205,11.025,0.155107568784285
2206,11.03,0.101324603719562
2207,11.035,0.0952779717370503
2208,11.04,0.154686557708244
2209,11.045,0.142658401425849
2210,11.05,0.172223008534651
2211,11.055,0.12460047797471
2212,11.06,0.130415890696343
2213,11.065,0.159911313262422
2214,11.07,0.118345893635804
2215,11.075,0.10641519662607
2216,11.08,0.189011944891602
2217,11.085,0.15933505674624
2218,11.09,0.17098344075122
2219,11.095,0.259189489572136
2220,11.1,0.18833174051329
2221,11.105,0.19404233386321
2222,11.11,0.135119979121442
2223,11.115,0.152606995101735
2224,11.12,0.158334076142808
2225,11.125,0.16990976402881
2226,11.13,0.175610904383256
2227,11.135,0.181301743137196
2228,11.14,0.192825498039623
2229,11.145,0.20432851424839
2230,11.15,0.198312657933722
2231,11.155,0.174824998435309
2232,11.16,0.186313013787472
2233,11.165,0.226865746373191
2234,11.17,0.174355984566258
2235,11.175,0.191620072561509
2236,11.18,0.179845834963838
2237,11.185,0.214462921841949
2238,11.19,0.208480275582014
2239,11.195,0.254581768257197
2240,11.2,0.225450681680857
2241,11.205,0.27723029027542
2242,11.21,0.276983149400449
2243,11.215,0.219082934926156
2244,11.22,0.241928625791932
2245,11.225,0.247468320312027
2246,11.23,0.195498500677192
2247,11.235,0.26426270536397
2248,11.24,0.298466155544185
2249,11.245,0.240854582164342
2250,11.25,0.206263398725594
2251,11.255,0.26332477281052
2252,11.26,0.211616730133093
2253,11.265,0.26857197530877
2254,11.27,0.245496905385351
2255,11.275,0.308025185676843
2256,11.28,0.267858479120992
2257,11.285,0.244844999750351
2258,11.29,0.278762452704189
2259,11.295,0.295567803510189
2260,11.3,0.300985382057429
2261,11.305,0.323415115202362
2262,11.31,0.345805093546051
2263,11.315,0.300188246105272
2264,11.32,0.254651805624018
2265,11.325,0.367505805828126
2266,11.33,0.378479552270973
2267,11.335,0.220114759934726
2268,11.34,0.394729611426167
2269,11.345,0.338041635973912
2270,11.35,0.38277653177444
2271,11.355,0.269957403356534
2272,11.36,0.365245727162434
2273,11.365,0.437909473736793
2274,11.37,0.387040977256171
2275,11.375,0.448348922510219
2276,11.38,0.375162481917789
2277,11.385,0.302104350312871
2278,11.39,0.385683535154709
2279,11.395,0.457946577064794
2280,11.4,0.312469847382924
2281,11.405,0.395819993553904
2282,11.41,0.445603735472149
2283,11.415,0.484169817161503
2284,11.42,0.350298920906582
2285,11.425,0.383325135139502
2286,11.43,0.394091146554249
2287,11.435,0.482478395511864
2288,11.44,0.559629303731541
2289,11.445,0.448419730194592
2290,11.45,0.464621996348027
2291,11.455,0.320530547828862
2292,11.46,0.480376553551549
2293,11.465,0.380656212809328
2294,11.47,0.363788708162761
2295,11.475,0.567236431355607
2296,11.48,0.451193174154706
2297,11.485,0.505776256269933
2298,11.49,0.560264219917647
2299,11.495,0.515873050173086
2300,11.5,0.542840967792748
2301,11.505,0.520455527757714
2302,11.51,0.476213864736543
2303,11.515,0.563304128259187
2304,11.52,0.513637416615887
2305,11.525,0.540489482716841
2306,11.53,0.561840050572064
2307,11.535,0.566803324886328
2308,11.54,0.571757792162712
2309,11.545,0.544059877066888
2310,11.55,0.554460917957885
2311,11.555,0.532256624048197
2312,11.56,0.564355461950767
2313,11.565,0.52049334695203
2314,11.57,0.498375283220109
2315,11.575,0.568306793753869
2316,11.58,0.638117416990071
2317,11.585,0.664582509043239
2318,11.59,0.593829606971801
2319,11.595,0.571742602671228
2320,11.6,0.635919855412203
2321,11.605,0.629987728271806
2322,11.61,0.624065577843619
2323,11.615,0.575151410359495
2324,11.62,0.73577548141478
2325,11.625,0.574162753197394
2326,11.63,0.638006133214263
2327,11.635,0.674955673096116
2328,11.64,0.781420026990737
2329,11.645,0.604278663876435
2330,11.65,0.742678603391606
2331,11.655,0.726026503803926
2332,11.66,0.602725581638498
2333,11.665,0.538257796545237
2334,11.67,0.676239616985929
2335,11.675,0.696941422765208
2336,11.68,0.744185612966396
2337,11.685,0.796659802420991
2338,11.69,0.753526551054859
2339,11.695,0.662748810636419
2340,11.7,0.699264953972604
2341,11.705,0.809819645548344
2342,11.71,0.89903169529204
2343,11.715,0.8295739319048
2344,11.72,0.82886655702167
2345,11.725,0.828160086517199
2346,11.73,0.969755614448851
2347,11.735,0.747761013074232
2348,11.74,0.799738885694729
2349,11.745,0.820086254346026
2350,11.75,0.793126293783254
2351,11.755,0.771459903809688
2352,11.76,0.870432087696203
2353,11.765,0.943040288269053
2354,11.77,0.874188938875637
2355,11.775,0.951900323890426
2356,11.78,0.940641204343684
2357,11.785,0.934622190807636
2358,11.79,1.02251773283788
2359,11.795,0.766238531981548
2360,11.8,1.00516184237185
2361,11.805,0.952274076944081
2362,11.81,0.925471859568256
2363,11.815,0.976637877316409
2364,11.82,0.908335770960239
2365,11.825,1.05277900671848
2366,11.83,0.896437975466558
2367,11.835,1.0044052929531
2368,11.84,1.06563323729206
2369,11.845,0.899338561026352
2370,11.85,0.919237119522499
2371,11.855,1.04745971077227
2372,11.86,1.04657708202631
2373,11.865,1.18477823022335
2374,11.87,1.12201825929507
2375,11.875,1.01308063142876
2376,11.88,1.15096022027767
2377,11.885,1.11918904858813
2378,11.89,1.06695255985929
2379,11.895,1.00455291004035
2380,11.9,1.07540279964441
2381,11.905,1.13590005087077
2382,11.91,1.10427267378719
2383,11.915,1.09823837934801
2384,11.92,1.10752522355147
2385,11.925,1.16779137275664
2386,11.93,1.23305141753557
2387,11.935,1.25747386390023
2388,11.94,1.30728862608967
2389,11.945,1.27570006725052
2390,11.95,1.20861634619289
2391,11.955,1.14164433590253
2392,11.96,1.24715481769608
2393,11.965,1.17519612719465
2394,11.97,1.1337247864919
2395,11.975,1.33506053537404
2396,11.98,1.25310156274839
2397,11.985,1.26215388954264
2398,11.99,1.13499168795971
2399,11.995,1.11892544448557
2400,12,1.19856970359247
2401,12.005,1.2780809725316
2402,12.01,1.23176880604417
2403,12.015,1.31111938801792
2404,12.02,1.28493294023497
2405,12.025,1.29891034863365
2406,12.03,1.28279850050332
2407,12.035,1.45196347499065
2408,12.04,1.30568244845345
2409,12.045,1.40956686459373
2410,12.05,1.38842055308273
2411,12.055,1.33736774922453
2412,12.06,1.49581288432131
2413,12.065,1.25046012904249
2414,12.07,1.41369176676949
2415,12.075,1.46723208318526
2416,12.08,1.52565288107169
2417,12.085,1.4300477978519
2418,12.09,1.60251256875792
2419,12.095,1.17982306977658
2420,12.1,1.49584992124538
2421,12.105,1.37583760986822
2422,12.11,1.38953711195395
2423,12.115,1.31921836702835
2424,12.12,1.41193013032586
2425,12.125,1.50942136280071
2426,12.13,1.40960405142863
2427,12.135,1.46753868443284
2428,12.14,1.54998031650159
2429,12.145,1.53887182820234
2430,12.15,1.64568059496072
2431,12.155,1.64923595779814
2432,12.16,1.50074832551439
2433,12.165,1.48481429329202
2434,12.17,1.78227252169727
2435,12.175,1.58022385370134
2436,12.18,1.59359221889425
2437,12.185,1.61670674434844
2438,12.19,1.61538130333479
2439,12.195,1.53603658568805
2440,12.2,1.66145842760205
2441,12.205,1.72825448531383
2442,12.21,1.49821603670544
2443,12.215,1.71084600170806
2444,12.22,1.50062235302652
2445,12.225,1.533362493415
2446,12.23,1.58059396795292
2447,12.235,1.76339341847361
2448,12.24,1.81035893909284
2449,12.245,1.78469849028927
2450,12.25,1.70592031768125
2451,12.255,1.73833001060156
2452,12.26,1.68866540701148
2453,12.265,1.86566002909348
2454,12.27,1.69554893886428
2455,12.275,1.6749165652384
2456,12.28,1.74568938420695
2457,12.285,1.82595679971332
2458,12.29,1.5267949729534
2459,12.295,1.97170649252566
2460,12.3,1.71605205659478
2461,12.305,1.89666114603481
2462,12.31,1.7802654974107
2463,12.315,1.8505474138906
2464,12.32,2.04971794724048
2465,12.325,1.73297037822419
2466,12.33,1.78880758440475
2467,12.335,1.75399425595124
2468,12.34,2.00022001815133
2469,12.345,2.05094503961246
2470,12.35,2.13962508933246
2471,12.355,1.9193540397545
2472,12.36,1.99850169966164
2473,12.365,1.8830496668613
2474,12.37,1.84835275568857
2475,12.375,2.00313281482365
2476,12.38,1.94473516630242
2477,12.385,2.14646547592591
2478,12.39,1.875461322103
2479,12.395,1.8314666836083
2480,12.4,1.98563411653191
2481,12.405,1.90863167839343
2482,12.41,2.00598101673268
2483,12.415,1.92437977483722
2484,12.42,2.0920780537671
2485,12.425,2.15616055008228
2486,12.43,2.01361473453212
2487,12.435,2.08234592288544
2488,12.44,2.01038001258915
2489,12.445,2.03217775995099
2490,12.45,1.87147140223737
2491,12.455,2.06164161644281
2492,12.46,1.98992038464553
2493,12.465,2.05833637991376
2494,12.47,2.04735936401427
2495,12.475,2.01309951230812
2496,12.48,1.98355009538411
2497,12.485,2.17271454309606
2498,12.49,2.05940552153212
2499,12.495,2.00666274740349
2500,12.5,2.26961469390353
2501,12.505,2.08229563686774
2502,12.51,2.10380175215637
2503,12.515,2.12064263119522
2504,12.52,2.03104580857813
2505,12.525,2.20047013292266
2506,12.53,2.19409587301212
2507,12.535,2.09542174952043
2508,12.54,2.3335647348595
2509,12.545,2.17042170063622
2510,12.55,2.35747553445605
2511,12.555,2.1899708868259
2512,12.56,2.08249459869962
2513,12.565,2.22782898878146
2514,12.57,2.24900675613617
2515,12.575,2.19218540448908
2516,12.58,2.19502636564482
2517,12.585,2.33522850584367
2518,12.59,2.20069268670135
2519,12.595,2.30866519362307
2520,12.6,2.3022660215843
2521,12.605,2.18633147870187
2522,12.61,2.24844918566578
2523,12.615,2.3879390887868
2524,12.62,2.3222986516749
2525,12.625,2.27496107780478
2526,12.63,2.46410642736171
2527,12.635,2.2895337827853
2528,12.64,2.24687131130719
2529,12.645,2.46733725421275
2530,12.65,2.42913224068787
2531,12.655,2.26872043049336
2532,12.66,2.34385121121077
2533,12.665,2.46859633821243
2534,12.67,2.4350254052713
2535,12.675,2.2615692279104
2536,12.68,2.40412438447649
2537,12.685,2.47884923086988
2538,12.69,2.33278662613309
2539,12.695,2.25895168768731
2540,12.7,2.3740794635646
2541,12.705,2.2598913063652
2542,12.71,2.21322138438395
2543,12.715,2.24288212214755
2544,12.72,2.2724955676077
2545,12.725,2.26175332955842
2546,12.73,2.5732418953352
2547,12.735,2.32527945889262
2548,12.74,2.31451898595855
2549,12.745,2.34842146969434
2550,12.75,2.3688865531535
2551,12.755,2.46064179537282
2552,12.76,2.41862678875528
2553,12.765,2.32326834965938
2554,12.77,2.35702787950231
2555,12.775,2.41295259296458
2556,12.78,2.35334214452342
2557,12.785,2.61327355317508
2558,12.79,2.37626502965941
2559,12.795,2.37440893519426
2560,12.8,2.41239269204935
2561,12.805,2.55646732614243
2562,12.81,2.22301007774334
2563,12.815,2.41999893930528
2564,12.82,2.45341327887288
2565,12.825,2.33686284931861
2566,12.83,2.57295249973056
2567,12.835,2.49170745302447
2568,12.84,2.50736353742124
2569,12.845,2.41750344518333
2570,12.85,2.46832772357893
2571,12.855,2.51029498881589
2572,12.86,2.47326237298686
2573,12.865,2.55459541554401
2574,12.87,2.42563782772998
2575,12.875,2.57688024580665
2576,12.88,2.49619167230893
2577,12.885,2.31079013506118
2578,12.89,2.53596997270082
2579,12.895,2.53836593899055
2580,12.9,2.81967419915655
2581,12.905,2.52137096105917
2582,12.91,2.58033765345895
2583,12.915,2.43485816145515
2584,12.92,2.32001515056568
2585,12.925,2.47884702299593
2586,12.93,2.41620064862874
2587,12.935,2.62239126422278
2588,12.94,2.59870994453011
2589,12.945,2.47552410448489
2590,12.95,2.51685860256657
2591,12.955,2.57973440399461
2592,12.96,2.42662093965545
2593,12.965,2.56281442815648
2594,12.97,2.76346497127744
2595,12.975,2.31331923131552
2596,12.98,2.61716039061407
2597,12.985,2.39578345022798
2598,12.99,2.46700478718698
2599,12.995,2.542410477411
2600,13,2.5962429432031
2601,13.005,2.51706352114254
2602,13.01,2.36516476427311
2603,13.015,2.49179140626979
2604,13.02,2.54121639479647
2605,13.025,2.53926648779379
2606,13.03,2.47751669704229
2607,13.035,2.68476408920002
2608,13.04,2.57608055385431
2609,13.045,2.51444219390468
2610,13.05,2.46993149920568
2611,13.055,2.59144267475611
2612,13.06,2.47890791492754
2613,13.065,2.43877303652679
2614,13.07,2.51757238265757
2615,13.075,2.51140576154773
2616,13.08,2.39927287845806
2617,13.085,2.62617137892148
2618,13.09,2.67072407430076
2619,13.095,2.68137363054387
2620,13.1,2.59903263454411
2621,13.105,2.49992506452449
2622,13.11,2.33345381204217
2623,13.115,2.58887671021917
2624,13.12,2.36360502497135
2625,13.125,2.54283484455062
2626,13.13,2.54510607693329
2627,13.135,2.6104269066422
2628,13.14,2.3858208099776
2629,13.145,2.44696476967961
2630,13.15,2.49123907772424
2631,13.155,2.31752282556862
2632,13.16,2.51258169234185
2633,13.165,2.42280064892257
2634,13.17,2.52967538220359
2635,13.175,2.59042806415993
2636,13.18,2.49244010302891
2637,13.185,2.41545883299433
2638,13.19,2.57203599673285
2639,13.195,2.33265672292428
2640,13.2,2.56397961853433
2641,13.205,2.5911531275488
2642,13.21,2.57256870145396
2643,13.215,2.54570591542892
2644,13.22,2.41928961308699
2645,13.225,2.43404767500818
2646,13.23,2.41977855400481
2647,13.235,2.58770470012195
2648,13.24,2.48232129307679
2649,13.245,2.51765491947329
2650,13.25,2.54467261177463
2651,13.255,2.63356655409987
2652,13.26,2.44596845770096
2653,13.265,2.36993626412473
2654,13.27,2.51229967989919
2655,13.275,2.52275451416007
2656,13.28,2.76759549014573
2657,13.285,2.33815324579072
2658,13.29,2.49242830854967
2659,13.295,2.5603065971089
2660,13.3,2.52558286213084
2661,13.305,2.46632921732586
2662,13.31,2.34985042146461
2663,13.315,2.45035518077192
2664,13.32,2.47304265291518
2665,13.325,2.47527236291922
2666,13.33,2.43260103506452
2667,13.335,2.500112104986
2668,13.34,2.53899331800535
2669,13.345,2.45157185797249
2670,13.35,2.28289398622688
2671,13.355,2.48449977340438
2672,13.36,2.50295737378249
2673,13.365,2.55386830578352
2674,13.37,2.53978772178587
2675,13.375,2.48924023310538
2676,13.38,2.35774537232336
2677,13.385,2.62315841814945
2678,13.39,2.51198378568594
2679,13.395,2.34034365936125
2680,13.4,2.4274567614588
2681,13.405,2.44179098755986
2682,13.41,2.33914587882212
2683,13.415,2.39382325042293
2684,13.42,2.27525735312657
2685,13.425,2.57133996761651
2686,13.43,2.35229178596158
2687,13.435,2.37866803674654
2688,13.44,2.34477892239198
2689,13.445,2.55968649768605
2690,13.45,2.44152151638611
2691,13.455,2.46775056434099
2692,13.46,2.27777183436401
2693,13.465,2.2760811520438
2694,13.47,2.25440647836043
2695,13.475,2.39253172644487
2696,13.48,2.34685410503599
2697,13.485,2.32118498620134
2698,13.49,2.13613983767801
2699,13.495,2.29783554743428
2700,13.5,2.39562028438191
2701,13.505,2.32227056013243
2702,13.51,2.28876419517916
2703,13.515,2.41413117057858
2704,13.52,2.49963541645747
2705,13.525,2.32333957615982
2706,13.53,2.21861617182519
2707,13.535,2.28032013598525
2708,13.54,2.39335997239838
2709,13.545,2.3560165498426
2710,13.55,2.34637848990413
2711,13.555,2.30517624532519
2712,13.56,2.32714306430806
2713,13.565,2.1204754456802
2714,13.57,2.22525322339149
2715,13.575,2.27871332199797
2716,13.58,2.40681552461664
2717,13.585,2.31465915914424
2718,13.59,2.27761459557225
2719,13.595,2.19745949071327
2720,13.6,2.39974445822131
2721,13.605,2.20598630493764
2722,13.61,2.27875881051037
2723,13.615,2.28099853903693
2724,13.62,2.20113176108322
2725,13.625,2.37922902040044
2726,13.63,2.2135199566618
2727,13.635,2.13777741888333
2728,13.64,2.24925865687233
2729,13.645,2.37615736842053
2730,13.65,2.23428798947857
2731,13.655,2.25599047862013
2732,13.66,2.28154740455183
2733,13.665,2.07014538807535
2734,13.67,2.15401627632755
2735,13.675,2.34635568363991
2736,13.68,2.07723606258103
2737,13.685,2.26160428513039
2738,13.69,2.18642730390431
2739,13.695,2.25830387800323
2740,13.7,2.19869431834883
2741,13.705,2.11600318184311
