#This data was generated after the volume fraction change Alan mentioned to me on the 1st of October. 
#
#
#
#
#
#
#
#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 51.17755447140035
#Number of monomers: 2916666.666666667
#Number of chains: 297.50000000000017
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 1.0E-4
#x-link fraction increment: 3.0E-6
#Reservoir swelling ratio: 5.493826472759246
#Mean swelling ratio: 5.494672465277779
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.1658153810228502
#Actual volume fraction: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.07142936579575984
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.0022, 0.7137122048922676, 6.930046493055554, 0.7145033901312147, 0.14399467017703257, 3.3E-5, 0.0051949062316675836
0.0023, 0.7084489829906299, 6.8063641666666665, 0.7091910304034021, 0.14305297912630735, 3.6E-5, 0.004762390349171914
0.0024, 0.7048417405666715, 6.694050555555557, 0.7055219393023966, 0.136183293766435, 3.9E-5, 0.004395832712182238
0.0025, 0.7024703978570642, 6.593428437499998, 0.7031430821559299, 0.13499827756459196, 4.2E-5, 0.004081690012788017
0.0026, 0.701109941315679, 6.499563854166663, 0.7017954981687544, 0.12730067484019678, 4.4999999999999996E-5, 0.0038096038906751373
0.0026, 0.6747659222093673, 6.412308194444442, 0.6753061036244786, 0.14482002497382737, 4.7999999999999994E-5, 0.003571811828423741
0.0027, 0.6758588022018447, 6.333733124999996, 0.6763905902336459, 0.14134973231450615, 5.099999999999999E-5, 0.003361351094834038
0.0028, 0.6774789317119132, 6.260210138888888, 0.6779502201208131, 0.13201182681932472, 5.399999999999999E-5, 0.003174669997075892
0.0028, 0.6560460272896975, 6.190358750000004, 0.6564578764246879, 0.14501399856354683, 5.699999999999999E-5, 0.0030075274354627738
0.0029, 0.6589982225130501, 6.1262435069444425, 0.6594408220459378, 0.13974717697540387, 5.999999999999999E-5, 0.002857266466261959
0.003, 0.6621950548834963, 6.066877187500004, 0.6626397295597852, 0.13786391699619685, 6.299999999999999E-5, 0.002721111414355377
0.003, 0.6441394349849222, 6.008124618055556, 0.6445325438799812, 0.14326468735458955, 6.599999999999999E-5, 0.0025974361601515924
0.0031, 0.648266529015843, 5.954934756944443, 0.6486186420142928, 0.1393081341034261, 6.9E-5, 0.002484478336189982
0.0031, 0.6320588055993288, 5.903046111111112, 0.6323896372382115, 0.14806791199786493, 7.2E-5, 0.0023809743608916574
0.0032, 0.6367653954902718, 5.854699965277778, 0.6371166398789553, 0.1411532313563912, 7.500000000000001E-5, 0.0022857197610711435
0.0033, 0.6414789592150896, 5.809450208333335, 0.6418658415506884, 0.14184925722360125, 7.800000000000001E-5, 0.002197864880613603
0.0033, 0.6272974558381167, 5.76478277777778, 0.6276104881664293, 0.14749007610341347, 8.100000000000002E-5, 0.002116422673860203
0.0034, 0.6324980556236262, 5.7229608333333335, 0.63278531164212, 0.139936266433654, 8.400000000000002E-5, 0.002040818290561146
0.0034, 0.6194284214852319, 5.682070069444445, 0.6197109687064253, 0.1473481479963934, 8.700000000000003E-5, 0.0019704813299820196
0.0035, 0.6249098375596173, 5.643606319444451, 0.6252006904097598, 0.1415142996732288, 9.000000000000003E-5, 0.0019047861157217942
0.0036, 0.6303406963556965, 5.607159999999998, 0.6306433683704746, 0.13818513819088551, 9.300000000000004E-5, 0.0018433277194607905
0.0036, 0.6186148645518843, 5.571116875000003, 0.6188476548017876, 0.14351451994136638, 9.600000000000004E-5, 0.0017857905381713785
