##############################################################################################################################################################
##### Stability data for the interpenetration model
##### But I have the size change tolerance set turned on (Compressible Microgels)
##############################################################################################################################################################

#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 51.17755447140035
#Number of monomers: 2916666.666666667
#Number of chains: 297.50000000000017
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 3.0E-5
#Maximum x-link fraction: 1.0E-4
#x-link fraction increment: 3.0E-6
#Reservoir swelling ratio: 5.493826472759246
#Mean swelling ratio: 5.494395208333333
#Max Dry volume fraction: 10.0
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.1658153810228502
#Actual volume fraction: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.0640457863930968
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.0022, 0.7137225631730953, 6.9281951041666705, 0.7145033901312147, 0.1427410477676239, 3.3E-5, 0.005195034659222242
0.0023, 0.7085238786398658, 6.804132673611108, 0.7091910304034021, 0.1377207012140592, 3.6E-5, 0.004761909023465465
0.0024, 0.7048277297935601, 6.692223750000005, 0.7055219393023966, 0.13539213156330596, 3.9E-5, 0.004395628615574433
0.0025, 0.7025200038500262, 6.592268090277777, 0.7031430821559299, 0.13527768753799524, 4.2E-5, 0.00408163337020596
0.0025, 0.6742394544389589, 6.495185555555552, 0.6748033636238023, 0.14663357281530914, 4.4999999999999996E-5, 0.0038096133824424717
0.0027, 0.700607669338723, 6.412383125, 0.7012794153023432, 0.12233091445020998, 4.7999999999999994E-5, 0.003571466008070773
0.0027, 0.675884759146401, 6.332494826388885, 0.6763905902336459, 0.13948413248594438, 5.099999999999999E-5, 0.003361472824235204
0.0028, 0.6773286995130395, 6.261038437499996, 0.6779502201208131, 0.14632221776861473, 5.399999999999999E-5, 0.003174604841756836
0.0029, 0.6794120569783159, 6.191854756944438, 0.6799028005827124, 0.13343928030617414, 5.699999999999999E-5, 0.003007604973954144
0.0029, 0.6589588922565149, 6.126746666666664, 0.6594408220459378, 0.146394268141357, 5.999999999999999E-5, 0.002857215460533176
0.003, 0.6621765206416668, 6.065797187500001, 0.6626397295597852, 0.1360448804495279, 6.299999999999999E-5, 0.0027210891796074087
0.003, 0.644161806576872, 6.008186076388891, 0.6445325438799812, 0.1480398395619216, 6.599999999999999E-5, 0.0025974097003489097
0.0031, 0.6481846399187552, 5.954675381944449, 0.6486186420142928, 0.1459619605016709, 6.9E-5, 0.002484538565961059
0.0031, 0.6319564869816231, 5.902460624999999, 0.6323896372382115, 0.14933943561329396, 7.2E-5, 0.00238109156403053
0.0032, 0.6367065744988545, 5.854660277777778, 0.6371166398789553, 0.1470622710046365, 7.500000000000001E-5, 0.0022857147851070435
0.0033, 0.6414734227439662, 5.808672951388889, 0.6418658415506884, 0.14155401228888842, 7.800000000000001E-5, 0.0021979290696017336
0.0034, 0.6461952368192789, 5.765945208333335, 0.6466289878078363, 0.14272140809859643, 8.100000000000002E-5, 0.0021165278131194815
0.0035, 0.6510145710238537, 5.723166770833334, 0.6513966443374766, 0.129373755400776, 8.400000000000002E-5, 0.002040866085513836
0.0035, 0.6375435603863816, 5.682649722222225, 0.637937761903673, 0.13999320571561966, 8.700000000000003E-5, 0.0019704443366340366
0.0035, 0.6248853104335724, 5.643563680555554, 0.6252006904097598, 0.1481295046510818, 9.000000000000003E-5, 0.0019047629157619712
0.0035, 0.6128597113132648, 5.605972256944448, 0.6131254970268504, 0.14889467190536249, 9.300000000000004E-5, 0.0018433471577651022
0.0036, 0.618539377270549, 5.570475451388891, 0.6188476548017876, 0.14482123408900296, 9.600000000000004E-5, 0.0017857193227591476
