#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of dry radius]: 51.17755447140035
#Number of monomers: 2916666.666666667
#Number of chains: 297.50000000000017
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 1.0200000000000005E-4
#Maximum x-link fraction: 1.0E-4
#x-link fraction increment: 3.0E-6
#Reservoir swelling ratio: 5.493826472759246
#Mean swelling ratio: 5.494756249999999
#Max Dry volume fraction: 0.006
#Minimum Dry volume fraction: 0.001
#Reservoir volume fraction: 0.1658153810228502
#Actual volume fraction: 0.16594655998699082
#MC steps: 2000
#Equilibration steps: 1000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 0.0
#phi0,		   phi,       	   <alpha>,      		zeta, 	 	 	  lindemannParameter, 			x-link, 		kT/E
0.0013, 0.42197239737537207, 6.87248125, 0.4222065487138996, 0.14825353364861069, 3.3E-5, 0.005194994381972103
0.0015, 0.46222945379986863, 6.7544312500000006, 0.4625158893935232, 0.13041876619145407, 3.6E-5, 0.004762054836610972
0.0014, 0.41140973018414917, 6.6483750000000015, 0.4115544645930648, 0.14591768664190563, 3.9E-5, 0.004395990976112439
0.0014, 0.39379895405077797, 6.552125000000001, 0.39376012600732085, 0.14933058985099962, 4.2E-5, 0.0040818893570123945
0.0016, 0.4318012041999114, 6.4623125, 0.43187415271923363, 0.14366145561280716, 4.4999999999999996E-5, 0.0038096907073719537
0.0016, 0.4153224892408386, 6.379037500000001, 0.4155729868458332, 0.14957370171538253, 4.7999999999999994E-5, 0.003571510899201956
0.0017, 0.42595089591886265, 6.304300000000003, 0.4258755568137772, 0.14923263747482335, 5.099999999999999E-5, 0.0033613667971945844
0.0018, 0.43582383107435096, 6.232746874999999, 0.43582514150623725, 0.1403107768579356, 5.399999999999999E-5, 0.0031746695615213734
0.0017, 0.39865948655310995, 6.166675, 0.3985637106864178, 0.1482317748718188, 5.699999999999999E-5, 0.0030076400525706425
0.0017, 0.3865809663527193, 6.103756250000002, 0.3865687577510672, 0.14930220697320679, 5.999999999999999E-5, 0.002857173155866306
0.0018, 0.397601441219074, 6.0449375000000005, 0.3975838377358714, 0.14566073825169745, 6.299999999999999E-5, 0.002721183355027669
0.0018, 0.3867290753131445, 5.989328125000002, 0.3867195263279889, 0.14828981578439804, 6.599999999999999E-5, 0.0025975195523399532
0.0021, 0.43935077517733784, 5.936503125000001, 0.43938682200968243, 0.14415725991921627, 6.9E-5, 0.002484554725364167
0.002, 0.4081826746147301, 5.887643750000002, 0.4079933143472335, 0.14547629824148012, 7.2E-5, 0.0023809548542687766
0.0018, 0.35842368823488524, 5.8394875, 0.3583781099319126, 0.14901071927208065, 7.500000000000001E-5, 0.002285945264554565
0.0022, 0.42815386004251527, 5.795075, 0.4279105610337925, 0.14912151506795263, 7.800000000000001E-5, 0.0021980686389216153
0.0022, 0.4185011702558499, 5.75119375, 0.4184069921109531, 0.14610704641005445, 8.100000000000002E-5, 0.0021164353902355442
0.002, 0.3723975124634545, 5.710300000000002, 0.3722266539071298, 0.14738414374716954, 8.400000000000002E-5, 0.002040818180357295
0.0023, 0.41910963361233583, 5.66935, 0.4192162435366997, 0.1433986260289389, 8.700000000000003E-5, 0.001970462106503681
0.0024, 0.42896139385472143, 5.632946875, 0.4287090448524069, 0.1383855004086671, 9.000000000000003E-5, 0.0019048420123138094
0.0023, 0.403087670572297, 5.596165625, 0.40291104090335905, 0.1445848857485017, 9.300000000000004E-5, 0.001843426376461009
0.0024, 0.4128798329052481, 5.561656250000001, 0.412565103201192, 0.14191162277775712, 9.600000000000004E-5, 0.001785717887135699
