r_index,r_index_converted,g_r
1659,8.295,0
1660,8.3,0
1661,8.305,0
1662,8.31,0
1663,8.315,0
1664,8.32,0.0088756286685933
1665,8.325,0
1666,8.33,0
1667,8.335,0
1668,8.34,0
1669,8.345,0
1670,8.35,0
1671,8.355,0
1672,8.36,0
1673,8.365,0
1674,8.37,0
1675,8.375,0
1676,8.38,0.0087490616090048
1677,8.385,0
1678,8.39,0
1679,8.395,0
1680,8.4,0
1681,8.405,0
1682,8.41,0
1683,8.415,0.0086764771151254
1684,8.42,0
1685,8.425,0
1686,8.43,0
1687,8.435,0
1688,8.44,0
1689,8.445,0
1690,8.45,0
1691,8.455,0
1692,8.46,0
1693,8.465,0
1694,8.47,0
1695,8.475,0
1696,8.48,0
1697,8.485,0
1698,8.49,0
1699,8.495,0
1700,8.5,0
1701,8.505,0
1702,8.51,0
1703,8.515,0
1704,8.52,0
1705,8.525,0
1706,8.53,0
1707,8.535,0
1708,8.54,0
1709,8.545,0
1710,8.55,0
1711,8.555,0
1712,8.56,0
1713,8.565,0
1714,8.57,0
1715,8.575,0
1716,8.58,0
1717,8.585,0
1718,8.59,0
1719,8.595,0
1720,8.6,0
1721,8.605,0
1722,8.61,0
1723,8.615,0
1724,8.62,0
1725,8.625,0
1726,8.63,0
1727,8.635,0
1728,8.64,0
1729,8.645,0
1730,8.65,0
1731,8.655,0
1732,8.66,0
1733,8.665,0
1734,8.67,0
1735,8.675,0
1736,8.68,0
1737,8.685,0
1738,8.69,0
1739,8.695,0
1740,8.7,0
1741,8.705,0
1742,8.71,0
1743,8.715,0
1744,8.72,0
1745,8.725,0
1746,8.73,0
1747,8.735,0
1748,8.74,0
1749,8.745,0
1750,8.75,0
1751,8.755,0
1752,8.76,0
1753,8.765,0
1754,8.77,0
1755,8.775,0
1756,8.78,0
1757,8.785,0
1758,8.79,0
1759,8.795,0
1760,8.8,0
1761,8.805,0
1762,8.81,0
1763,8.815,0
1764,8.82,0
1765,8.825,0
1766,8.83,0
1767,8.835,0
1768,8.84,0
1769,8.845,0
1770,8.85,0
1771,8.855,0
1772,8.86,0
1773,8.865,0
1774,8.87,0
1775,8.875,0
1776,8.88,0
1777,8.885,0
1778,8.89,0
1779,8.895,0
1780,8.9,0.0077571066245111
1781,8.905,0
1782,8.91,0
1783,8.915,0
1784,8.92,0
1785,8.925,0
1786,8.93,0
1787,8.935,0
1788,8.94,0
1789,8.945,0
1790,8.95,0
1791,8.955,0
1792,8.96,0
1793,8.965,0
1794,8.97,0
1795,8.975,0.0076280746641234
1796,8.98,0
1797,8.985,0
1798,8.99,0
1799,8.995,0
1800,9,0
1801,9.005,0
1802,9.01,0
1803,9.015,0
1804,9.02,0
1805,9.025,0
1806,9.03,0
1807,9.035,0
1808,9.04,0
1809,9.045,0
1810,9.05,0
1811,9.055,0
1812,9.06,0
1813,9.065,0
1814,9.07,0
1815,9.075,0
1816,9.08,0
1817,9.085,0
1818,9.09,0.00743639074741
1819,9.095,0
1820,9.1,0
1821,9.105,0
1822,9.11,0
1823,9.115,0
1824,9.12,0
1825,9.125,0
1826,9.13,0
1827,9.135,0
1828,9.14,0
1829,9.145,0
1830,9.15,0
1831,9.155,0
1832,9.16,0
1833,9.165,0
1834,9.17,0
1835,9.175,0
1836,9.18,0
1837,9.185,0
1838,9.19,0
1839,9.195,0
1840,9.2,0
1841,9.205,0.0072518422493698
1842,9.21,0.0072439747780212
1843,9.215,0
1844,9.22,0
1845,9.225,0
1846,9.23,0
1847,9.235,0
1848,9.24,0
1849,9.245,0
1850,9.25,0
1851,9.255,0.007173740048057
1852,9.26,0
1853,9.265,0
1854,9.27,0
1855,9.275,0
1856,9.28,0
1857,9.285,0
1858,9.29,0
1859,9.295,0.0071121631650454
1860,9.3,0
1861,9.305,0
1862,9.31,0
1863,9.315,0
1864,9.32,0
1865,9.325,0
1866,9.33,0
1867,9.335,0
1868,9.34,0
1869,9.345,0.0070363006336443
1870,9.35,0
1871,9.355,0
1872,9.36,0.0070137784801502
1873,9.365,0
1874,9.37,0
1875,9.375,0
1876,9.38,0
1877,9.385,0
1878,9.39,0
1879,9.395,0
1880,9.4,0
1881,9.405,0
1882,9.41,0
1883,9.415,0
1884,9.42,0
1885,9.425,0
1886,9.43,0
1887,9.435,0
1888,9.44,0
1889,9.445,0
1890,9.45,0
1891,9.455,0
1892,9.46,0.0068663568773522
1893,9.465,0
1894,9.47,0
1895,9.475,0
1896,9.48,0
1897,9.485,0
1898,9.49,0
1899,9.495,0
1900,9.5,0
1901,9.505,0
1902,9.51,0
1903,9.515,0
1904,9.52,0.0067801240514438
1905,9.525,0
1906,9.53,0
1907,9.535,0
1908,9.54,0
1909,9.545,0
1910,9.55,0
1911,9.555,0
1912,9.56,0
1913,9.565,0.0067165110421562
1914,9.57,0
1915,9.575,0
1916,9.58,0
1917,9.585,0
1918,9.59,0
1919,9.595,0
1920,9.6,0
1921,9.605,0
1922,9.61,0
1923,9.615,0
1924,9.62,0
1925,9.625,0
1926,9.63,0
1927,9.635,0
1928,9.64,0
1929,9.645,0
1930,9.65,0
1931,9.655,0.0065919416704685
1932,9.66,0.0065851230087365
1933,9.665,0
1934,9.67,0
1935,9.675,0
1936,9.68,0
1937,9.685,0
1938,9.69,0
1939,9.695,0
1940,9.7,0
1941,9.705,0
1942,9.71,0
1943,9.715,0
1944,9.72,0.0065041176534099
1945,9.725,0
1946,9.73,0
1947,9.735,0
1948,9.74,0
1949,9.745,0
1950,9.75,0
1951,9.755,0
1952,9.76,0
1953,9.765,0
1954,9.77,0
1955,9.775,0
1956,9.78,0
1957,9.785,0
1958,9.79,0
1959,9.795,0
1960,9.8,0
1961,9.805,0
1962,9.81,0.006385383721567
1963,9.815,0
1964,9.82,0
1965,9.825,0
1966,9.83,0
1967,9.835,0.0063529788831133
1968,9.84,0.0063465275213733
1969,9.845,0
1970,9.85,0
1971,9.855,0
1972,9.86,0
1973,9.865,0
1974,9.87,0
1975,9.875,0
1976,9.88,0
1977,9.885,0
1978,9.89,0
1979,9.895,0
1980,9.9,0
1981,9.905,0
1982,9.91,0.0062572307594358
1983,9.915,0
1984,9.92,0
1985,9.925,0
1986,9.93,0
1987,9.935,0
1988,9.94,0
1989,9.945,0
1990,9.95,0
1991,9.955,0
1992,9.96,0.006194596211122
1993,9.965,0
1994,9.97,0
1995,9.975,0
1996,9.98,0.0061698054557527
1997,9.985,0
1998,9.99,0
1999,9.995,0
2000,10,0
2001,10.005,0
2002,10.01,0
2003,10.015,0
2004,10.02,0.0061206683256425
2005,10.025,0
2006,10.03,0
2007,10.035,0
2008,10.04,0
2009,10.045,0.0060902551139306
2010,10.05,0
2011,10.055,0.0060781532687056
2012,10.06,0
2013,10.065,0.0060660874587399
2014,10.07,0
2015,10.075,0
2016,10.08,0
2017,10.085,0
2018,10.09,0
2019,10.095,0
2020,10.1,0
2021,10.105,0
2022,10.11,0
2023,10.115,0
2024,10.12,0
2025,10.125,0.0059944413848476
2026,10.13,0
2027,10.135,0
2028,10.14,0.0059767281966418
2029,10.145,0
2030,10.15,0
2031,10.155,0
2032,10.16,0
2033,10.165,0
2034,10.17,0
2035,10.175,0
2036,10.18,0
2037,10.185,0
2038,10.19,0
2039,10.195,0
2040,10.2,0
2041,10.205,0
2042,10.21,0.0058950957942635
2043,10.215,0
2044,10.22,0
2045,10.225,0
2046,10.23,0
2047,10.235,0
2048,10.24,0.0058606216237541
2049,10.245,0.0058549053386772
2050,10.25,0
2051,10.255,0
2052,10.26,0.0058378065733918
2053,10.265,0
2054,10.27,0
2055,10.275,0.0058207826021663
2056,10.28,0.0058151244906152
2057,10.285,0
2058,10.29,0
2059,10.295,0
2060,10.3,0
2061,10.305,0.0057869573027117
2062,10.31,0
2063,10.315,0
2064,10.32,0.0057701551127792
2065,10.325,0.0057645706416688
2066,10.33,0
2067,10.335,0.0115068519868901
2068,10.34,0.0114957315700601
2069,10.345,0
2070,10.35,0.0057367695216229
2071,10.355,0
2072,10.36,0
2073,10.365,0.0057201852772841
2074,10.37,0.0057146731742293
2075,10.375,0.0057091690347227
2076,10.38,0.0057036728434313
2077,10.385,0
2078,10.39,0.0056927042443471
2079,10.395,0.0056872318060722
2080,10.4,0.0113635345100974
2081,10.405,0.0056763105761268
2082,10.41,0.0056708617541935
2083,10.415,0.0056654207741717
2084,10.42,0.0169799628630616
2085,10.425,0.0056545622797353
2086,10.43,0.0112982894706942
2087,10.435,0.0056437349729229
2088,10.44,0.0056383329775656
2089,10.445,0
2090,10.45,0.033765313371841
2091,10.455,0.0056221734454553
2092,10.46,0.0056168023701034
2093,10.465,0.0056114389878643
2094,10.47,0
2095,10.475,0.0056007352440196
2096,10.48,0
2097,10.485,0.0111801241937216
2098,10.49,0
2099,10.495,0.0223176777195384
2100,10.5,0.0111482189804184
2101,10.505,0.0055688071271416
2102,10.51,0.0111270246525483
2103,10.515,0.0166746752197004
2104,10.52,0.022211781414721
2105,10.525,0.0110953463066186
2106,10.53,0
2107,10.535,0.0166114537591891
2108,10.54,0.0165957045742395
2109,10.545,0.0221066370349193
2110,10.55,0.0165642733226294
2111,10.555,0.0165485911712502
2112,10.56,0.0385768396529669
2113,10.565,0.0110115290708656
2114,10.57,0.0110011187390712
2115,10.575,0.0109907231632387
2116,10.58,0.0219606846309871
2117,10.585,0.0164549642520411
2118,10.59,0.0219192493861944
2119,10.595,0.0054746439315127
2120,10.6,0.0164084484753002
2121,10.605,0.0218573160541475
2122,10.61,0.0272959124154102
2123,10.615,0.0054540432200266
2124,10.62,0.0163467336320826
2125,10.625,0.0163313593243206
2126,10.63,0.0217546755946093
2127,10.635,0.0054335585687501
2128,10.64,0.0054284554381851
2129,10.645,0.0325401569606441
2130,10.65,0.0216730828841268
2131,10.655,0.0270659455375242
2132,10.66,0.0162243439183146
2133,10.665,0.0216121892137658
2134,10.67,0.0377859096030884
2135,10.675,0.0269646698712624
2136,10.68,0.037715215681051
2137,10.685,0.0215313960537602
2138,10.69,0
2139,10.695,0.0322367538900223
2140,10.7,0.0214710981247472
2141,10.705,0.0160882913203131
2142,10.71,0.0214310401145803
2143,10.715,0.0428221062698246
2144,10.72,0.0320866411538182
2145,10.725,0.0213711629654
2146,10.73,0.0213512596715175
2147,10.735,0.0159985381267952
2148,10.74,0.0106557682031557
2149,10.745,0.0425834326633485
2150,10.75,0.0159539429202538
2151,10.755,0.04781735784213
2152,10.76,0.0371567380139568
2153,10.765,0.0583349576878632
2154,10.77,0.0370878015946377
2155,10.775,0.0529334361496051
2156,10.78,0.0264421834591338
2157,10.785,0.0369847561201971
2158,10.79,0.0475077896338195
2159,10.795,0.0263687839568234
2160,10.8,0.0210755082887193
2161,10.805,0.0789600618382066
2162,10.81,0.0420731034396048
2163,10.815,0.0315256708914198
2164,10.82,0.0419954061275762
2165,10.825,0.0472012179268711
2166,10.83,0.0471576643255664
2167,10.835,0.0366443552053131
2168,10.84,0.041840655798985
2169,10.845,0.0574778900685302
2170,10.85,0.0261022507503765
2171,10.855,0.0365095094863255
2172,10.86,0.0573192939884741
2173,10.865,0.0364423655750399
2174,10.87,0.0416101292083664
2175,10.875,0.0519648667401716
2176,10.88,0.0623005653816168
2177,10.885,0.10373894924616
2178,10.89,0.0570040647382156
2179,10.895,0.0258871724663234
2180,10.9,0.0310361269180323
2181,10.905,0.0775192150607432
2182,10.91,0.0619585684133345
2183,10.915,0.0412678951914541
2184,10.92,0.056691428775079
2185,10.925,0.0823848333218914
2186,10.93,0.108031231940164
2187,10.935,0.0256982156345889
2188,10.94,0.0256747415863643
2189,10.945,0.0974749388107067
2190,10.95,0.0666325136825422
2191,10.955,0.0614508290410494
2192,10.96,0.076743498888676
2193,10.965,0.0920082686651503
2194,10.97,0.0612829688989768
2195,10.975,0.0663294323665324
2196,10.98,0.0713666846152551
2197,10.985,0.0865807104519801
2198,10.99,0.111943742481525
2199,10.995,0.0305023632468484
2200,11,0.0761866318017163
2201,11.005,0.091340939816136
2202,11.01,0.0811182528864216
2203,11.015,0.0810446595557692
2204,11.02,0.126517447389673
2205,11.025,0.0707855513975885
2206,11.03,0.106082129296476
2207,11.035,0.0857982408046925
2208,11.04,0.0857205777710568
2209,11.045,0.166248215562971
2210,11.05,0.115765179851574
2211,11.055,0.115660533366659
2212,11.06,0.0854109777430388
2213,11.065,0.115451665628924
2214,11.07,0.120362550119284
2215,11.075,0.110232782155257
2216,11.08,0.0851030519810421
2217,11.085,0.120037172795373
2218,11.09,0.14491421660081
2219,11.095,0.144783692656428
2220,11.1,0.169593576869171
2221,11.105,0.0847204808673044
2222,11.11,0.109539651625454
2223,11.115,0.14426335635609
2224,11.12,0.149103838520133
2225,11.125,0.124141585748589
2226,11.13,0.138913737817069
2227,11.135,0.173486334565681
2228,11.14,0.138664565243333
2229,11.145,0.143488095656044
2230,11.15,0.148302924094461
2231,11.155,0.123475054948705
2232,11.16,0.103626170364697
2233,11.165,0.123254070554597
2234,11.17,0.182252825122846
2235,11.175,0.127955026031696
2236,11.18,0.0835881191579358
2237,11.185,0.152289208468305
2238,11.19,0.196326716915798
2239,11.195,0.137306025032316
2240,11.2,0.181278212831348
2241,11.205,0.146851246810691
2242,11.21,0.195627112244712
2243,11.215,0.18568015561006
2244,11.22,0.209924614756676
2245,11.225,0.180471995405361
2246,11.23,0.204677802476333
2247,11.235,0.272660993719269
2248,11.24,0.179990843887589
2249,11.245,0.174970593321181
2250,11.25,0.223374936288031
2251,11.255,0.28624824932834
2252,11.26,0.189047014641986
2253,11.265,0.154977893966935
2254,11.27,0.217744413421881
2255,11.275,0.25622722844419
2256,11.28,0.227019069748285
2257,11.285,0.188210709475423
2258,11.29,0.22179562220282
2259,11.295,0.216782008352377
2260,11.3,0.283973939869904
2261,11.305,0.235634283839908
2262,11.31,0.245035308144556
2263,11.315,0.249619264127474
2264,11.32,0.311748623028507
2265,11.325,0.249178824400057
2266,11.33,0.220232998289528
2267,11.335,0.344408606783
2268,11.34,0.253299584731321
2269,11.345,0.272176572821148
2270,11.35,0.267166104741538
2271,11.355,0.285997473286912
2272,11.36,0.285745881063953
2273,11.365,0.299769351718064
2274,11.37,0.289997753089387
2275,11.375,0.356241366400356
2276,11.38,0.327454248490053
2277,11.385,0.35561610743107
2278,11.39,0.303192827791731
2279,11.395,0.312393393979342
2280,11.4,0.283745040784943
2281,11.405,0.33074581663097
2282,11.41,0.424872171546034
2283,11.415,0.320733492611703
2284,11.42,0.32045282450647
2285,11.425,0.329589363611855
2286,11.43,0.305779683914542
2287,11.435,0.272611111365448
2288,11.44,0.347510342405067
2289,11.445,0.41289469925242
2290,11.45,0.393782768205279
2291,11.455,0.351285025164228
2292,11.46,0.379056989759325
2293,11.465,0.430158590259868
2294,11.47,0.499857252695715
2295,11.475,0.476084458342696
2296,11.48,0.387064821336808
2297,11.485,0.363431154705175
2298,11.49,0.418978914129921
2299,11.495,0.376753197457293
2300,11.5,0.399661959981127
2301,11.505,0.399314805200561
2302,11.51,0.408246430508643
2303,11.515,0.491324607320499
2304,11.52,0.37512046612788
2305,11.525,0.370168092525191
2306,11.53,0.429947432143549
2307,11.535,0.512718478474917
2308,11.54,0.46150853179053
2309,11.545,0.580997395178066
2310,11.55,0.506781081699834
2311,11.555,0.533961481908698
2312,11.56,0.432318865859664
2313,11.565,0.528443707772907
2314,11.57,0.426981007660356
2315,11.575,0.440374053635285
2316,11.58,0.490409991783469
2317,11.585,0.462511047253869
2318,11.59,0.599373307746222
2319,11.595,0.585142441992654
2320,11.6,0.484153621012696
2321,11.605,0.59326198626493
2322,11.61,0.601870575075097
2323,11.615,0.451014544203366
2324,11.62,0.555317699926745
2325,11.625,0.541196700983303
2326,11.63,0.540731655504465
2327,11.635,0.540267209182317
2328,11.64,0.630526614935612
2329,11.645,0.580130538374488
2330,11.65,0.575104510669056
2331,11.655,0.570086888736043
2332,11.66,0.551515792746557
2333,11.665,0.645895016970569
2334,11.67,0.762676798352726
2335,11.675,0.694388698559003
2336,11.68,0.621712016572375
2337,11.685,0.670694669535951
2338,11.69,0.665623845326423
2339,11.695,0.678535903381265
2340,11.7,0.677956329712738
2341,11.705,0.753638541148657
2342,11.71,0.735066906548987
2343,11.715,0.707570099527039
2344,11.72,0.671170971739293
2345,11.725,0.77789473608879
2346,11.73,0.804033096206617
2347,11.735,0.772107049974363
2348,11.74,0.798205282096365
2349,11.745,0.703961588113172
2350,11.75,0.721169508599046
2351,11.755,0.791722463743191
2352,11.76,0.813270155522951
2353,11.765,0.754855118636888
2354,11.77,0.785270067189568
2355,11.775,0.877692157902418
2356,11.78,0.717502550936595
2357,11.785,0.845227007690078
2358,11.79,0.879882731988775
2359,11.795,0.698008451299015
2360,11.8,0.768041830624331
2361,11.805,0.921752023165678
2362,11.81,0.925378598938482
2363,11.815,0.893776009898833
2364,11.82,0.813836264743748
2365,11.825,0.962591969495339
2366,11.83,0.926645325789441
2367,11.835,0.868819168621213
2368,11.84,0.999613989755527
2369,11.845,0.906778581594608
2370,11.85,0.879752580579942
2371,11.855,0.896503711013534
2372,11.86,1.02246389426971
2373,11.865,1.03906598463456
2374,11.87,1.07308834795871
2375,11.875,1.05475135827294
2376,11.88,1.0059611678632
2377,11.885,0.983359547072723
2378,11.89,1.06948284576789
2379,11.895,1.0121144069609
2380,11.9,1.1458103371996
2381,11.905,0.92368457051478
2382,11.91,1.08322711834506
2383,11.915,1.03902581890136
2384,11.92,1.15494710495914
2385,11.925,1.11075900971093
2386,11.93,1.14869412157994
2387,11.935,0.992400081039611
2388,11.94,1.0519258481051
2389,11.945,1.02950793664398
2390,11.95,1.14054998114088
2391,11.955,1.34601403047306
2392,11.96,1.1945023229317
2393,11.965,1.24502280291362
2394,11.97,1.19679776017987
2395,11.975,1.25580322169127
2396,11.98,1.24190830056125
2397,11.985,1.18096852904219
2398,11.99,1.19281009861093
2399,11.995,1.37122950332273
2400,12,1.21643285005856
2401,12.005,1.10453977060122
2402,12.01,1.29536942472909
2403,12.015,1.28151935235214
2404,12.02,1.35277185352442
2405,12.025,1.27938969862389
2406,12.03,1.38450018935698
2407,12.035,1.44700160815946
2408,12.04,1.39492191686483
2409,12.045,1.47001914067759
2410,12.05,1.41800573149713
2411,12.055,1.27303249256466
2412,12.06,1.31423595706312
2413,12.065,1.49048556320598
2414,12.07,1.48925146219226
2415,12.075,1.53017240299599
2416,12.08,1.42360989977683
2417,12.085,1.38455720786979
2418,12.09,1.42966662966839
2419,12.095,1.49990959767561
2420,12.1,1.56583808835024
2421,12.105,1.64424068200014
2422,12.11,1.56325419755546
2423,12.115,1.64152853288316
2424,12.12,1.61925437490082
2425,12.125,1.46741557177579
2426,12.13,1.51633329919978
2427,12.135,1.66116704668503
2428,12.14,1.61392569278775
2429,12.145,1.50425773960111
2430,12.15,1.65290612518155
2431,12.155,1.53506519502455
2432,12.16,1.36338096361687
2433,12.165,1.69451967299108
2434,12.17,1.69312815617602
2435,12.175,1.68344551763759
2436,12.18,1.67377819838083
2437,12.185,1.62686961443064
2438,12.19,1.6255358414886
2439,12.195,1.87630657372836
2440,12.2,1.73436831770249
2441,12.205,1.78246096402328
2442,12.21,1.81398354219941
2443,12.215,1.76718692244817
2444,12.22,1.69165460346187
2445,12.225,1.7355101003263
2446,12.23,1.90257003430157
2447,12.235,1.73678132393818
2448,12.24,1.8625411756049
2449,12.245,1.91431019296367
2450,12.25,1.81444874094562
2451,12.255,1.84980139693162
2452,12.26,1.86873923382195
2453,12.265,1.79775770871037
2454,12.27,1.88610811052476
2455,12.275,1.8152267630454
2456,12.28,2.02569322569409
2457,12.285,1.80005639762157
2458,12.29,1.80673106791829
2459,12.295,2.17932587606319
2460,12.3,1.99473801638324
2461,12.305,2.02559235113114
2462,12.31,1.9955558136027
2463,12.315,1.97772550813962
2464,12.32,2.01256604616158
2465,12.325,2.04330328663243
2466,12.33,2.05377571053954
2467,12.335,2.12886393394804
2468,12.34,2.11503085327392
2469,12.345,1.93183133791636
2470,12.35,2.17205528126943
2471,12.355,2.08171470592873
2472,12.36,2.17256674230123
2473,12.365,2.15071067834635
2474,12.37,2.19315757468698
2475,12.375,2.16329170222201
2476,12.38,2.18159679288784
2477,12.385,2.09568828054413
2478,12.39,2.07798258854419
2479,12.395,2.16832074494322
2480,12.4,2.12260211434473
2481,12.405,2.10491547431789
2482,12.41,2.17106617209191
2483,12.415,2.26502371077137
2484,12.42,2.21538701266753
2485,12.425,2.26138072992011
2486,12.43,2.29138735886047
2487,12.435,2.46444163579886
2488,12.44,2.18047017766066
2489,12.445,2.30571188488002
2490,12.45,2.44661316848774
2491,12.455,2.38125549932504
2492,12.46,2.28828904460564
2493,12.465,2.32205660796165
2494,12.47,2.39924827438849
2495,12.475,2.33018525387683
2496,12.48,2.30464141695738
2497,12.485,2.40137521845287
2498,12.49,2.52553340481324
2499,12.495,2.3857240399343
2500,12.5,2.49789363750339
2501,12.505,2.26792559536726
2502,12.51,2.38393599901855
2503,12.515,2.45659341910854
2504,12.52,2.48600156346653
2505,12.525,2.61723023723247
2506,12.53,2.50161107084774
2507,12.535,2.33923427998556
2508,12.54,2.61488380368644
2509,12.545,2.45657938165467
2510,12.55,2.56389091875711
2511,12.555,2.50725959945822
2512,12.56,2.47019865355805
2513,12.565,2.60449285904966
2514,12.57,2.57908199497717
2515,12.575,2.38268593361626
2516,12.58,2.67208092698285
2517,12.585,2.65055519329853
2518,12.59,2.43905677901739
2519,12.595,2.67734640697935
2520,12.6,2.57843470354565
2521,12.605,2.69244397459542
2522,12.61,2.82173327159887
2523,12.615,2.56072196794756
2524,12.62,2.55869407496198
2525,12.625,2.59137449838412
2526,12.63,2.56235183031586
2527,12.635,2.62962708572146
2528,12.64,2.76988946000527
2529,12.645,2.7369480317273
2530,12.65,2.60803300966899
2531,12.655,2.58678356971105
2532,12.66,2.58474150658184
2533,12.665,2.77812885595655
2534,12.67,2.80273962551873
2535,12.675,2.84261416152246
2536,12.68,2.77156247135591
2537,12.685,2.79611767951395
2538,12.69,2.8588015961877
2539,12.695,3.07393874182336
2540,12.7,2.80095162964632
2541,12.705,2.72639972846833
2542,12.71,2.78893796494782
2543,12.715,2.72971829362929
2544,12.72,2.73897010023203
2545,12.725,2.83551143566174
2546,12.73,2.75742761664841
2547,12.735,2.76284347297072
2548,12.74,2.85156256838707
2549,12.745,2.95149357245937
2550,12.75,2.99077103704741
2551,12.755,2.82975005844846
2552,12.76,2.88793494249834
2553,12.765,3.02524242654734
2554,12.77,2.82687792469289
2555,12.775,2.88492595276081
2556,12.78,2.99556820027651
2557,12.785,2.90673883909202
2558,12.79,2.76544383479806
2559,12.795,2.95851575811819
2560,12.8,2.85116292661347
2561,12.805,2.8676806395201
2562,12.81,2.8804260331223
2563,12.815,3.0615747112572
2564,12.82,2.97317169578543
2565,12.825,3.11285791021384
2566,12.83,3.0208167743819
2567,12.835,2.95503577325205
2568,12.84,2.93036647736665
2569,12.845,2.98024069230917
2570,12.85,3.02259163367706
2571,12.855,2.9235344614801
2572,12.86,3.05506071098888
2573,12.865,3.00440887655543
2574,12.87,3.09855784901658
2575,12.875,3.17401991433062
2576,12.88,3.09004506718108
2577,12.885,2.99879510182098
2578,12.89,3.24062681907827
2579,12.895,3.07177365826759
2580,12.9,3.09894273975405
2581,12.905,3.10023353840125
2582,12.91,2.9650692191336
2583,12.915,2.95908967480432
2584,12.92,3.08567742880447
2585,12.925,3.21206853096416
2586,12.93,3.007378192586
2587,12.935,3.0454648161412
2588,12.94,3.09083335689561
2589,12.945,3.07377511615702
2590,12.95,3.24733053206188
2591,12.955,3.09466978382164
2592,12.96,3.20572801536085
2593,12.965,3.18497341387486
2594,12.97,3.25559655036028
2595,12.975,3.21292727870663
2596,12.98,3.36732784592174
2597,12.985,3.12778285221011
2598,12.99,2.95053017039152
2599,12.995,2.95190079662375
2600,13,3.2987863028774
2601,13.005,3.15088180964989
2602,13.01,3.14119842632733
2603,13.015,2.91380970486299
2604,13.02,3.15450628705881
2605,13.025,3.18831666628816
2606,13.03,3.08088223314972
2607,13.035,3.06766744925225
2608,13.04,3.23882476547905
2609,13.045,3.05574386373941
2610,13.05,3.26273864410303
2611,13.055,3.28909254281709
2612,13.06,3.27576443701949
2613,13.065,3.03559625311092
2614,13.07,3.14481893844988
2615,13.075,3.22151479580914
2616,13.08,3.122050554048
2617,13.085,3.28839356143789
2618,13.09,3.05630152321749
2619,13.095,3.20810114777446
2620,13.1,2.92269648204404
2621,13.105,3.21394589899123
2622,13.11,3.13281770803324
2623,13.115,3.14472454714109
2624,13.12,3.16732482195689
2625,13.125,3.28266060917102
2626,13.13,3.23381180021595
2627,13.135,3.07815596244337
2628,13.14,3.1363342168932
2629,13.145,3.25845386693239
2630,13.15,3.17777703799395
2631,13.155,3.04749581524225
2632,13.16,3.286524456678
2633,13.165,3.1067060622398
2634,13.17,3.13978624653686
2635,13.175,3.17281534859757
2636,13.18,3.06779572453167
2637,13.185,3.03718454576441
2638,13.19,3.2680639949475
2639,13.195,3.08200961973365
2640,13.2,3.08320378302962
2641,13.205,3.31352176032592
2642,13.21,3.15955352306696
2643,13.215,3.00581722606398
2644,13.22,3.25325405631866
2645,13.225,3.02236124319776
2646,13.23,3.33613274288626
2647,13.235,3.1441238725557
2648,13.24,3.33109707153914
2649,13.245,3.09032700646034
2650,13.25,3.12650842552478
2651,13.255,3.13114799934467
2652,13.26,3.07285434589129
2653,13.265,2.96574258434563
2654,13.27,3.41728531993992
2655,13.275,3.13916373096093
2656,13.28,3.22044927016499
2657,13.285,3.17971667415818
2658,13.29,3.29564864288197
2659,13.295,3.27230631244409
2660,13.3,3.38104297651036
2661,13.305,3.07641712049584
2662,13.31,3.31698234052525
2663,13.315,3.14114045849435
2664,13.32,3.28082565427653
2665,13.325,3.32683067682411
2666,13.33,3.21364043050579
2667,13.335,3.13864211560332
2668,13.34,3.20191785944254
2669,13.345,3.1166844024
2670,13.35,3.23506240191101
2671,13.355,3.05687944862007
2672,13.36,2.83763736505875
2673,13.365,3.13145508146397
2674,13.37,3.25290337919586
2675,13.375,3.17488027744695
2676,13.38,3.00770310220937
2677,13.385,3.18386343129649
2678,13.39,3.22262688824595
2679,13.395,3.0043989758909
2680,13.4,3.01585099493179
2681,13.405,3.13674625821415
2682,13.41,3.1446627911674
2683,13.415,3.04668413690191
2684,13.42,3.0102849339378
2685,13.425,3.11376878665517
2686,13.43,3.1216753911526
2687,13.435,2.85032596607264
2688,13.44,3.10342199532266
2689,13.445,3.11131608359459
2690,13.45,3.08521939568692
2691,13.455,2.95390647963564
2692,13.46,2.95849866793181
2693,13.465,2.95630271427361
2694,13.47,3.01170078316793
2695,13.475,3.23627722183434
2696,13.48,3.11548265160848
2697,13.485,2.95430372405848
2698,13.49,2.97238118100033
2699,13.495,3.17944249437794
2700,13.5,2.95786279663569
2701,13.505,2.92197171812596
2702,13.51,3.02757702079508
2703,13.515,3.20706030247744
2704,13.52,2.96257237923636
2705,13.525,2.96374340490893
2706,13.53,2.93133418083473
2707,13.535,3.03318367863957
2708,13.54,2.96724126882271
2709,13.545,3.04881035308205
2710,13.55,3.00973498511348
2711,13.555,3.17144049256255
2712,13.56,2.90835398695884
2713,13.565,2.85944454218352
2714,13.57,2.78724026707034
2715,13.575,2.96864369442659
2716,13.58,2.94646026107777
2717,13.585,2.82438923427536
2718,13.59,2.93214263718988
2719,13.595,3.05303985071856
2720,13.6,3.11726235413106
2721,13.605,3.0120255067848
2722,13.61,2.80075270381529
2723,13.615,2.87828052154917
2724,13.62,2.7502532028222
2725,13.625,2.78796930827192
2726,13.63,3.01091653297794
2727,13.635,2.65163190729844
2728,13.64,2.96025101218913
2729,13.645,2.85573834724863
2730,13.65,2.80746117982332
2731,13.655,2.8845247054415
2732,13.66,2.98453402396489
