r_index_converted,g_r
8.745,0.0
8.75,0.0
8.755,0.0
8.76,0.0
8.765,0.0
8.77,0.0
8.775,0.0
8.78,0.0
8.785,0.0
8.79,0.0
8.795,0.0
8.8,0.0
8.805,0.0
8.81,0.0
8.815,0.0
8.82,0.0
8.825,0.0
8.83,0.0
8.835,0.0
8.84,0.0
8.845,0.0
8.85,0.0
8.855,0.0
8.86,0.0
8.865,0.0
8.87,0.0
8.875,0.0
8.88,0.0
8.885,0.0
8.89,0.0
8.895,0.0
8.9,0.0
8.905,0.0
8.91,0.0
8.915,0.0
8.92,0.0
8.925,0.0
8.93,0.0
8.935,0.0
8.94,0.0
8.945,0.0
8.95,0.0
8.955,0.0
8.96,0.0
8.965,0.0
8.97,0.0
8.975,0.0
8.98,0.0
8.985,0.0
8.99,0.0
8.995,0.0
9.0,0.0
9.005,0.0
9.01,0.0
9.015,0.0
9.02,0.0
9.025,0.0
9.03,0.0
9.035,0.0
9.04,0.0
9.045,0.0
9.05,0.0
9.055,0.0
9.06,0.0
9.065,0.0
9.07,0.0
9.075,0.0
9.08,0.0
9.085,0.0
9.09,0.0
9.095,0.0
9.1,0.0
9.105,0.0
9.11,0.0
9.115,0.0
9.12,0.0
9.125,0.0
9.13,0.0
9.135,0.0
9.14,0.0
9.145,0.0
9.15,0.0
9.155,0.0
9.16,0.0
9.165,0.0
9.17,0.0
9.175,0.0
9.18,0.0
9.185,0.0
9.19,0.0
9.195,0.0
9.2,0.0
9.205,0.0
9.21,0.0
9.215,0.0
9.22,0.0
9.225,0.0
9.23,0.0
9.235,0.0
9.24,0.0
9.245,0.0
9.25,0.0
9.255,0.0
9.26,0.0
9.265,0.0
9.27,0.0
9.275,0.0
9.28,0.0
9.285,0.0
9.29,0.0
9.295,0.0
9.3,0.0
9.305,0.0
9.31,0.0
9.315,0.0
9.32,0.0
9.325,0.0
9.33,0.0
9.335,0.0
9.34,0.0
9.345,0.0
9.35,0.0
9.355,0.0
9.36,0.0
9.365,0.0
9.37,0.0
9.375,0.0
9.38,0.0
9.385,0.0
9.39,0.0
9.395,0.0
9.4,0.0
9.405,0.0
9.41,0.0
9.415,0.0
9.42,0.0
9.425,0.0
9.43,0.0
9.435,0.0
9.44,0.0
9.445,0.0
9.45,0.0
9.455,0.0
9.46,0.0
9.465,0.0
9.47,0.0
9.475,0.0
9.48,0.0
9.485,0.0
9.49,0.0
9.495,0.0
9.5,0.0
9.505,0.0
9.51,0.0
9.515,0.0
9.52,0.0
9.525,0.0
9.53,0.0
9.535,0.0
9.54,0.00159
9.545,0.00159
9.55,0.00159
9.555,0.00159
9.56,0.00159
9.565,0.0
9.57,0.0
9.575,0.0
9.58,0.0
9.585,0.0
9.59,0.0
9.595,0.0
9.6,0.0
9.605,0.0
9.61,0.0
9.615,0.0
9.62,0.0
9.625,0.0
9.63,0.0
9.635,0.0
9.64,0.0
9.645,0.0
9.65,0.0
9.655,0.0
9.66,0.0
9.665,0.0
9.67,0.0
9.675,0.0
9.68,0.0
9.685,0.001543
9.69,0.001543
9.695,0.001543
9.7,0.001543
9.705,0.001543
9.71,0.0
9.715,0.0
9.72,0.0
9.725,0.0
9.73,0.0
9.735,0.0
9.74,0.0
9.745,0.0
9.75,0.0
9.755,0.0
9.76,0.0
9.765,0.0
9.77,0.0
9.775,0.0
9.78,0.0
9.785,0.0
9.79,0.0
9.795,0.0
9.8,0.0
9.805,0.0
9.81,0.0
9.815,0.0
9.82,0.0
9.825,0.0
9.83,0.0
9.835,0.0
9.84,0.0
9.845,0.0
9.85,0.0
9.855,0.0
9.86,0.001489
9.865,0.001489
9.87,0.001489
9.875,0.001489
9.88,0.001489
9.885,0.0
9.89,0.0
9.895,0.0
9.9,0.0
9.905,0.0
9.91,0.0
9.915,0.0
9.92,0.0
9.925,0.0
9.93,0.0
9.935,0.0
9.94,0.0
9.945,0.0
9.95,0.0
9.955,0.0
9.96,0.0
9.965,0.0
9.97,0.0
9.975,0.0
9.98,0.0
9.985,0.0
9.99,0.0
9.995,0.0
10.0,0.0
10.005,0.001446
10.01,0.001446
10.015,0.001446
10.02,0.002887
10.025,0.002887
10.03,0.001441
10.035,0.001441
10.04,0.002877
10.045,0.001436
10.05,0.001436
10.055,0.001436
10.06,0.001436
10.065,0.0
10.07,0.0
10.075,0.0
10.08,0.001424
10.085,0.001424
10.09,0.002846
10.095,0.002846
10.1,0.002846
10.105,0.001422
10.11,0.001422
10.115,0.002829
10.12,0.002829
10.125,0.002829
10.13,0.00424
10.135,0.00424
10.14,0.002818
10.145,0.002818
10.15,0.004223
10.155,0.004216
10.16,0.005618
10.165,0.00421
10.17,0.00421
10.175,0.002806
10.18,0.004195
10.185,0.002793
10.19,0.002793
10.195,0.002793
10.2,0.004184
10.205,0.002781
10.21,0.004169
10.215,0.005556
10.22,0.005556
10.225,0.00555
10.23,0.00416
10.235,0.004153
10.24,0.002766
10.245,0.002766
10.25,0.001382
10.255,0.001382
10.26,0.001375
10.265,0.001375
10.27,0.001375
10.275,0.001375
10.28,0.002745
10.285,0.002738
10.29,0.004105
10.295,0.00547
10.3,0.006835
10.305,0.009554
10.31,0.009547
10.315,0.013622
10.32,0.012256
10.325,0.010892
10.33,0.006803
10.335,0.006796
10.34,0.002709
10.345,0.002709
10.35,0.005411
10.355,0.008111
10.36,0.008104
10.365,0.008098
10.37,0.01079
10.375,0.009432
10.38,0.008076
10.385,0.006727
10.39,0.008061
10.395,0.008049
10.4,0.006704
10.405,0.010708
10.41,0.013379
10.415,0.012032
10.42,0.009353
10.425,0.010685
10.43,0.007998
10.435,0.007986
10.44,0.010635
10.445,0.011962
10.45,0.01063
10.455,0.013266
10.46,0.013253
10.465,0.009269
10.47,0.010583
10.475,0.011902
10.48,0.009242
10.485,0.010546
10.49,0.011861
10.495,0.015791
10.5,0.017097
10.505,0.019708
10.51,0.02231
10.515,0.023613
10.52,0.022274
10.525,0.019648
10.53,0.019623
10.535,0.016984
10.54,0.018275
10.545,0.014345
10.55,0.015645
10.555,0.014321
10.56,0.013005
10.565,0.01169
10.57,0.018161
10.575,0.024627
10.58,0.025902
10.585,0.027181
10.59,0.025878
10.595,0.023263
10.6,0.025803
10.605,0.023204
10.61,0.024472
10.615,0.027035
10.62,0.025727
10.625,0.023115
10.63,0.029508
10.635,0.032043
10.64,0.037139
10.645,0.043508
10.65,0.042196
10.655,0.042154
10.66,0.039571
10.665,0.038256
10.67,0.035666
10.675,0.031825
10.68,0.030514
10.685,0.034294
10.69,0.036792
10.695,0.040553
10.7,0.048127
10.705,0.054407
10.71,0.051842
10.715,0.054316
10.72,0.049225
10.725,0.047919
10.73,0.041568
10.735,0.044051
10.74,0.038973
10.745,0.041451
10.75,0.038905
10.755,0.043876
10.76,0.043835
10.765,0.045049
10.77,0.048753
10.775,0.047477
10.78,0.046173
10.785,0.048622
10.79,0.046095
10.795,0.047279
10.8,0.05222
10.805,0.053409
10.81,0.057073
10.815,0.058282
10.82,0.05451
10.825,0.059405
10.83,0.061817
10.835,0.058049
10.84,0.060479
10.845,0.056741
10.85,0.057902
10.855,0.05292
10.86,0.057779
10.865,0.057734
10.87,0.063831
10.875,0.069878
10.88,0.075947
10.885,0.077096
10.89,0.085595
10.895,0.086759
10.9,0.076911
10.905,0.081707
10.91,0.084061
10.915,0.086408
10.92,0.086347
10.925,0.091142
10.93,0.097107
10.935,0.10186
10.94,0.110233
10.945,0.116214
10.95,0.113722
10.955,0.116013
10.96,0.101442
10.965,0.096494
10.97,0.095203
10.975,0.104752
10.98,0.103419
10.985,0.120171
10.99,0.127253
10.995,0.134356
11.0,0.143818
11.005,0.148474
11.01,0.139995
11.015,0.139854
11.02,0.134972
11.025,0.120528
11.03,0.119193
11.035,0.129811
11.04,0.133234
11.045,0.137889
11.05,0.144917
11.055,0.145962
11.06,0.141099
11.065,0.127938
11.07,0.14082
11.075,0.146604
11.08,0.148818
11.085,0.176987
11.09,0.19337
11.095,0.194376
11.1,0.189533
11.105,0.185858
11.11,0.165687
11.115,0.162003
11.12,0.158316
11.125,0.167553
11.13,0.175596
11.135,0.184795
11.14,0.190476
11.145,0.190319
11.15,0.191321
11.155,0.198129
11.16,0.192134
11.165,0.190796
11.17,0.1918
11.175,0.19743
11.18,0.193753
11.185,0.209798
11.19,0.216564
11.195,0.236041
11.2,0.248545
11.205,0.250666
11.21,0.248135
11.215,0.252539
11.22,0.236192
11.225,0.233648
11.23,0.249525
11.235,0.24931
11.24,0.241069
11.245,0.254634
11.25,0.244105
11.255,0.238126
11.26,0.239055
11.265,0.259407
11.27,0.260314
11.275,0.26696
11.28,0.268998
11.285,0.279012
11.29,0.277604
11.295,0.288715
11.3,0.308907
11.305,0.313192
11.31,0.305009
11.315,0.318313
11.32,0.329326
11.325,0.304188
11.33,0.323096
11.335,0.339774
11.34,0.342828
11.345,0.321124
11.35,0.35015
11.355,0.358786
11.36,0.368586
11.365,0.381701
11.37,0.402742
11.375,0.390113
11.38,0.379668
11.385,0.393849
11.39,0.366673
11.395,0.370805
11.4,0.399505
11.405,0.419202
11.41,0.397672
11.415,0.411844
11.42,0.411498
11.425,0.418873
11.43,0.433965
11.435,0.453589
11.44,0.469848
11.445,0.455136
11.45,0.454716
11.455,0.418921
11.46,0.401995
11.465,0.422518
11.47,0.44865
11.475,0.45373
11.48,0.489652
11.485,0.520069
11.49,0.51519
11.495,0.529042
11.5,0.52313
11.505,0.523738
11.51,0.52329
11.515,0.52282
11.52,0.531097
11.525,0.549215
11.53,0.550906
11.535,0.55699
11.54,0.559784
11.545,0.553868
11.55,0.553378
11.555,0.543125
11.56,0.533988
11.565,0.536758
11.57,0.55793
11.575,0.577975
11.58,0.592642
11.585,0.607316
11.59,0.620838
11.595,0.619212
11.6,0.611109
11.605,0.607373
11.61,0.64018
11.615,0.627829
11.62,0.629432
11.625,0.63961
11.63,0.680864
11.635,0.654565
11.64,0.688268
11.645,0.705872
11.65,0.691426
11.655,0.642793
11.66,0.657186
11.665,0.648038
11.67,0.65167
11.675,0.690457
11.68,0.733511
11.685,0.730812
11.69,0.731277
11.695,0.744404
11.7,0.764878
11.705,0.780088
11.71,0.813311
11.715,0.83909
11.72,0.871078
11.725,0.840823
11.73,0.834856
11.735,0.8331
11.74,0.826094
11.745,0.786434
11.75,0.810969
11.755,0.839629
11.76,0.85045
11.765,0.882204
11.77,0.916041
11.775,0.928879
11.78,0.944774
11.785,0.923184
11.79,0.933836
11.795,0.936163
11.8,0.934333
11.805,0.925157
11.81,0.953576
11.815,0.9631
11.82,0.951932
11.825,0.967719
11.83,0.985518
11.835,0.983719
11.84,0.95701
11.845,0.987215
11.85,0.995649
11.855,1.019478
11.86,1.064014
11.865,1.082783
11.87,1.103483
11.875,1.118005
11.88,1.09444
11.885,1.070947
11.89,1.083412
11.895,1.080399
11.9,1.077416
11.905,1.083673
11.91,1.104268
11.915,1.122746
11.92,1.142176
11.925,1.172816
11.93,1.214626
11.935,1.248261
11.94,1.256426
11.945,1.238145
11.95,1.236081
11.955,1.209662
11.96,1.181267
11.965,1.206556
11.97,1.228848
11.975,1.231847
11.98,1.223806
11.985,1.220847
11.99,1.193548
11.995,1.198544
12.0,1.192467
12.005,1.227693
12.01,1.260894
12.015,1.280962
12.02,1.281906
12.025,1.325945
12.03,1.324858
12.035,1.349784
12.04,1.367686
12.045,1.3786
12.05,1.38737
12.055,1.376326
12.06,1.377151
12.065,1.392913
12.07,1.43057
12.075,1.417417
12.08,1.487827
12.085,1.441054
12.09,1.446777
12.095,1.416814
12.1,1.408712
12.105,1.352053
12.11,1.398475
12.115,1.401189
12.12,1.407942
12.125,1.423543
12.13,1.469695
12.135,1.495083
12.14,1.522335
12.145,1.570261
12.15,1.576903
12.155,1.56387
12.16,1.61255
12.165,1.599459
12.17,1.58833
12.175,1.611522
12.18,1.637635
12.185,1.588388
12.19,1.604635
12.195,1.631568
12.2,1.607869
12.205,1.626962
12.21,1.619879
12.215,1.59426
12.22,1.564728
12.225,1.617764
12.23,1.637666
12.235,1.694481
12.24,1.728993
12.245,1.76054
12.25,1.745595
12.255,1.756655
12.26,1.738825
12.265,1.732624
12.27,1.734096
12.275,1.761554
12.28,1.693781
12.285,1.749013
12.29,1.75724
12.295,1.787434
12.3,1.778296
12.305,1.843047
12.31,1.858649
12.315,1.862032
12.32,1.840462
12.325,1.835208
12.33,1.865142
12.335,1.865387
12.34,1.946718
12.345,1.972828
12.35,2.021729
12.355,1.998295
12.36,1.957777
12.365,1.930478
12.37,1.935554
12.375,1.965147
12.38,1.96363
12.385,1.960252
12.39,1.956753
12.395,1.949532
12.4,1.921435
12.405,1.931219
12.41,1.983341
12.415,2.017446
12.42,2.038443
12.425,2.053716
12.43,2.070916
12.435,2.058936
12.44,2.001998
12.445,2.011603
12.45,1.993118
12.455,2.00271
12.46,2.005746
12.465,2.034071
12.47,2.018453
12.475,2.055012
12.48,2.055226
12.485,2.047086
12.49,2.09839
12.495,2.118139
12.5,2.104356
12.505,2.116603
12.51,2.12148
12.515,2.107651
12.52,2.130011
12.525,2.128335
12.53,2.17092
12.535,2.198795
12.54,2.230196
12.545,2.229371
12.55,2.226785
12.555,2.205638
12.56,2.221355
12.565,2.188297
12.57,2.189308
12.575,2.239855
12.58,2.234428
12.585,2.24636
12.59,2.268376
12.595,2.266637
12.6,2.249281
12.605,2.28673
12.61,2.289457
12.615,2.283996
12.62,2.339551
12.625,2.347768
12.63,2.319554
12.635,2.348562
12.64,2.379396
12.645,2.340319
12.65,2.351182
12.655,2.395527
12.66,2.389065
12.665,2.355553
12.67,2.382633
12.675,2.409633
12.68,2.382471
12.685,2.347256
12.69,2.369758
12.695,2.340912
12.7,2.287786
12.705,2.269805
12.71,2.272514
12.715,2.250049
12.72,2.312719
12.725,2.33513
12.73,2.349458
12.735,2.364643
12.74,2.38607
12.745,2.36355
12.75,2.382219
12.755,2.383969
12.76,2.38569
12.765,2.394503
12.77,2.373044
12.775,2.411973
12.78,2.422572
12.785,2.426048
12.79,2.425936
12.795,2.466562
12.8,2.388509
12.805,2.397256
12.81,2.413056
12.815,2.39795
12.82,2.401248
12.825,2.454987
12.83,2.47246
12.835,2.465278
12.84,2.491571
12.845,2.479039
12.85,2.47535
12.855,2.484797
12.86,2.486424
12.865,2.508134
12.87,2.505314
12.875,2.472819
12.88,2.469094
12.885,2.49164
12.89,2.540198
12.895,2.545234
12.9,2.599144
12.905,2.578921
12.91,2.535251
12.915,2.467086
12.92,2.446052
12.925,2.454462
12.93,2.487233
12.935,2.518335
12.94,2.525937
12.945,2.558644
12.95,2.51949
12.955,2.51231
12.96,2.569899
12.965,2.529191
12.97,2.536676
12.975,2.530508
12.98,2.511347
12.985,2.467136
12.99,2.52372
12.995,2.503701
13.0,2.497577
13.005,2.502535
13.01,2.502296
13.015,2.490901
13.02,2.482991
13.025,2.546911
13.03,2.563769
13.035,2.558414
13.04,2.544547
13.045,2.567332
13.05,2.526161
13.055,2.498699
13.06,2.499326
13.065,2.50762
13.07,2.469186
13.075,2.498639
13.08,2.545029
13.085,2.57779
13.09,2.595315
13.095,2.615445
13.1,2.556902
13.105,2.540532
13.11,2.476979
13.115,2.465739
13.12,2.474775
13.125,2.53017
13.13,2.489559
13.135,2.506231
13.14,2.495912
13.145,2.450395
13.15,2.430826
13.155,2.438222
13.16,2.454764
13.165,2.474602
13.17,2.509585
13.175,2.490161
13.18,2.520008
13.185,2.480604
13.19,2.475314
13.195,2.495057
13.2,2.526479
13.205,2.521213
13.21,2.538539
13.215,2.512553
13.22,2.478278
13.225,2.481305
13.23,2.468628
13.235,2.488301
13.24,2.510426
13.245,2.553184
13.25,2.524837
13.255,2.50236
13.26,2.501289
13.265,2.496905
13.27,2.523711
13.275,2.502148
13.28,2.526646
13.285,2.536248
13.29,2.536813
13.295,2.47656
13.3,2.478899
13.305,2.470485
13.31,2.453032
13.315,2.44297
13.32,2.436224
13.325,2.466277
13.33,2.484004
13.335,2.47971
13.34,2.441234
13.345,2.451614
13.35,2.452183
13.355,2.455158
13.36,2.472801
13.365,2.514071
13.37,2.48872
13.375,2.51276
13.38,2.504383
13.385,2.464494
13.39,2.452138
13.395,2.468947
13.4,2.412144
13.405,2.388512
13.41,2.375495
13.415,2.404271
13.42,2.386372
13.425,2.394276
13.43,2.384467
13.435,2.441353
13.44,2.415389
13.445,2.438481
13.45,2.418302
13.455,2.404562
13.46,2.343506
13.465,2.333708
13.47,2.309529
13.475,2.318212
13.48,2.290223
13.485,2.298909
13.49,2.299527
13.495,2.29461
13.5,2.288126
13.505,2.343724
13.51,2.384084
13.515,2.369628
13.52,2.348897
13.525,2.347208
13.53,2.343054
13.535,2.31433
13.54,2.318938
13.545,2.33625
13.55,2.345615
13.555,2.291038
13.56,2.264885
13.565,2.251352
13.57,2.27168
13.575,2.269183
13.58,2.300611
13.585,2.295052
13.59,2.319259
13.595,2.279093
13.6,2.271913
13.605,2.27259
13.61,2.273324
13.615,2.269221
13.62,2.270728
13.625,2.242531
13.63,2.236183
13.635,2.271188
13.64,2.2422
13.645,2.250694
13.65,2.279448
13.655,2.243626
13.66,2.199198
13.665,2.221611
13.67,2.18586
13.675,2.181872
13.68,2.205128
13.685,2.225985
13.69,2.196453
13.695,2.204207
13.7,2.196385
13.705,2.220241
13.71,2.173133
13.715,2.168453
13.72,2.146908
13.725,2.114536
13.73,2.084432
13.735,2.124422
13.74,2.12054
13.745,2.157415
13.75,2.154387
13.755,2.160479
13.76,2.139742
13.765,2.119833
13.77,2.148035
13.775,2.158003
13.78,2.111416
13.785,2.083966
13.79,2.105328
13.795,2.050361
13.8,2.043522
13.805,2.055791
13.81,2.077143
13.815,2.06875
13.82,2.104423
13.825,2.107482
13.83,2.108301
13.835,2.150684
13.84,2.106808
13.845,2.057591
13.85,2.037972
13.855,2.076509
13.86,1.995682
13.865,2.013903
13.87,2.013977
13.875,2.00202
13.88,1.964342
13.885,2.002047
13.89,2.002867
13.895,1.983432
13.9,2.002295
13.905,1.976122
13.91,1.970883
13.915,1.999373
13.92,2.033897
13.925,2.039177
13.93,2.048272
13.935,2.052765
13.94,2.016945
13.945,1.97301
13.95,1.968573
13.955,1.95975
13.96,1.929275
13.965,1.921933
13.97,1.922097
13.975,1.911757
13.98,1.943756
13.985,1.931271
13.99,1.909917
13.995,1.968502
14.0,1.977447
14.005,1.944967
14.01,1.968729
14.015,1.979234
14.02,1.916546
14.025,1.887869
14.03,1.89977
14.035,1.924095
14.04,1.949954
14.045,1.96481
14.05,1.981829
14.055,1.964312
14.06,1.927646
14.065,1.897671
14.07,1.899981
14.075,1.898597
14.08,1.886317
14.085,1.866701
14.09,1.842043
14.095,1.858916
14.1,1.83131
14.105,1.835132
14.11,1.839662
14.115,1.863888
14.12,1.836321
14.125,1.856824
14.13,1.862068
14.135,1.874538
14.14,1.852949
14.145,1.854533
14.15,1.85391
14.155,1.83092
14.16,1.809345
14.165,1.834109
14.17,1.813315
14.175,1.798276
14.18,1.781209
14.185,1.762663
14.19,1.75344
14.195,1.73279
14.2,1.721446
14.205,1.735365
14.21,1.732729
14.215,1.734321
14.22,1.762526
14.225,1.753407
14.23,1.785109
14.235,1.778916
14.24,1.765493
14.245,1.779935
14.25,1.778011
14.255,1.764581
14.26,1.785498
14.265,1.77359
14.27,1.76161
14.275,1.758275
14.28,1.743515
14.285,1.718853
14.29,1.719796
14.295,1.725618
14.3,1.747806
14.305,1.756507
14.31,1.764554
14.315,1.787401
14.32,1.805895
14.325,1.779219
14.33,1.764579
14.335,1.750011
14.34,1.722683
14.345,1.665022
14.35,1.66526
14.355,1.656343
14.36,1.68332
14.365,1.68496
14.37,1.679607
14.375,1.700872
14.38,1.722838
14.385,1.698523
14.39,1.702249
14.395,1.692038
14.4,1.667746
14.405,1.6372
14.41,1.650723
14.415,1.631416
14.42,1.657498
14.425,1.650776
14.43,1.67192
14.435,1.674224
14.44,1.693257
14.445,1.681669
14.45,1.699273
14.455,1.704324
14.46,1.702453
14.465,1.703353
14.47,1.699453
14.475,1.687205
14.48,1.63833
14.485,1.63716
14.49,1.591827
14.495,1.580368
14.5,1.544777
14.505,1.552005
14.51,1.518504
14.515,1.538798
14.52,1.547342
14.525,1.547697
14.53,1.580261
14.535,1.584014
14.54,1.602111
14.545,1.576358
14.55,1.613659
14.555,1.587876
14.56,1.594335
14.565,1.571335
14.57,1.581923
14.575,1.557594
14.58,1.555836
14.585,1.569059
14.59,1.561867
14.595,1.5751
14.6,1.59307
14.605,1.579098
14.61,1.573905
14.615,1.566082
14.62,1.560247
14.625,1.539489
14.63,1.554713
14.635,1.562403
14.64,1.583695
14.645,1.560337
14.65,1.547142
14.655,1.494811
14.66,1.475486
14.665,1.500672
14.67,1.496319
14.675,1.490612
14.68,1.537448
14.685,1.535718
14.69,1.474806
14.695,1.496643
14.7,1.512425
14.705,1.483241
14.71,1.464785
14.715,1.500622
14.72,1.509606
14.725,1.524612
14.73,1.553042
14.735,1.538044
14.74,1.524298
14.745,1.504569
14.75,1.478189
14.755,1.489125
14.76,1.503484
14.765,1.502454
14.77,1.525356
14.775,1.508442
14.78,1.496756
14.785,1.493787
14.79,1.457663
14.795,1.445332
14.8,1.458953
14.805,1.43743
14.81,1.439763
14.815,1.466583
14.82,1.453674
14.825,1.497522
14.83,1.518298
14.835,1.493626
14.84,1.469613
14.845,1.448243
14.85,1.415593
14.855,1.404717
14.86,1.434003
14.865,1.458008
14.87,1.467573
14.875,1.417462
14.88,1.392917
14.885,1.378199
14.89,1.363491
14.895,1.389967
14.9,1.434806
14.905,1.437811
14.91,1.442739
14.915,1.475667
14.92,1.427125
14.925,1.41053
14.93,1.406365
14.935,1.391126
14.94,1.341404
14.945,1.359342
14.95,1.368135
14.955,1.387962
14.96,1.402598
14.965,1.434712
14.97,1.420854
14.975,1.413437
14.98,1.376965
14.985,1.364406
14.99,1.327965
14.995,1.318063
15.0,1.311981
15.005,1.317574
15.01,1.321814
15.015,1.315172
15.02,1.347716
15.025,1.337823
15.03,1.336964
15.035,1.326435
15.04,1.35506
15.045,1.352825
15.05,1.340438
15.055,1.359398
15.06,1.371932
15.065,1.367173
15.07,1.349004
15.075,1.374308
15.08,1.360014
15.085,1.33745
15.09,1.31936
15.095,1.318476
15.1,1.298501
15.105,1.298903
15.11,1.319634
15.115,1.34922
15.12,1.355312
15.125,1.345599
15.13,1.337138
15.135,1.294487
15.14,1.258779
15.145,1.259144
15.15,1.27411
15.155,1.281472
15.16,1.314743
15.165,1.320844
15.17,1.31617
15.175,1.303355
15.18,1.320726
15.185,1.311054
15.19,1.300162
15.195,1.304928
15.2,1.295958
15.205,1.263084
15.21,1.250969
15.215,1.25454
15.22,1.24489
15.225,1.250352
15.23,1.254542
15.235,1.264975
15.24,1.264155
15.245,1.263293
15.25,1.263735
15.255,1.265406
15.26,1.272036
15.265,1.280546
15.27,1.263534
15.275,1.257142
15.28,1.253837
15.285,1.239339
15.29,1.237258
15.295,1.249462
15.3,1.246204
15.305,1.241682
15.31,1.239021
15.315,1.228305
15.32,1.221293
15.325,1.246431
15.33,1.234539
15.335,1.226966
15.34,1.224937
15.345,1.204433
15.35,1.199894
15.355,1.209584
15.36,1.200831
15.365,1.196359
15.37,1.20849
15.375,1.189883
15.38,1.178685
15.385,1.17366
15.39,1.202246
15.395,1.19657
15.4,1.193965
15.405,1.217636
15.41,1.245586
15.415,1.223382
15.42,1.232365
15.425,1.230384
15.43,1.210697
15.435,1.204411
15.44,1.185387
15.445,1.211923
15.45,1.228162
15.455,1.24378
15.46,1.24602
15.465,1.254377
15.47,1.233522
15.475,1.233925
15.48,1.239768
15.485,1.229304
15.49,1.250889
15.495,1.251287
15.5,1.231786
15.505,1.20565
15.51,1.219944
15.515,1.213102
15.52,1.177407
15.525,1.173659
15.53,1.188538
15.535,1.190733
15.54,1.171934
15.545,1.181433
15.55,1.166324
15.555,1.160149
15.56,1.12463
15.565,1.139439
15.57,1.163816
15.575,1.190013
15.58,1.162985
15.585,1.180779
15.59,1.171052
15.595,1.138084
15.6,1.127797
15.605,1.155082
15.61,1.152545
15.615,1.123271
15.62,1.143955
15.625,1.1456
15.63,1.126452
15.635,1.109706
15.64,1.145178
15.645,1.140869
15.65,1.133038
15.655,1.164259
15.66,1.171249
15.665,1.152767
15.67,1.149074
15.675,1.134806
15.68,1.126346
15.685,1.110324
15.69,1.116676
15.695,1.107124
15.7,1.126448
15.705,1.114516
15.71,1.144383
15.715,1.111975
15.72,1.111863
15.725,1.100596
15.73,1.087567
15.735,1.072771
15.74,1.108988
15.745,1.09368
15.75,1.097085
15.755,1.084722
15.76,1.072935
15.765,1.053542
15.77,1.073867
15.775,1.072009
15.78,1.098706
15.785,1.119554
15.79,1.123527
15.795,1.123978
15.8,1.124453
15.805,1.094719
15.81,1.082976
15.815,1.087501
15.82,1.087948
15.825,1.083791
15.83,1.084887
15.835,1.094017
15.84,1.081767
15.845,1.07644
15.85,1.084418
15.855,1.088388
15.86,1.085364
15.865,1.092186
15.87,1.092643
15.875,1.083898
15.88,1.092439
15.885,1.100916
15.89,1.105399
15.895,1.094956
15.9,1.109762
15.905,1.115957
15.91,1.106064
15.915,1.113378
15.92,1.116148
15.925,1.096582
15.93,1.098169
15.935,1.079778
15.94,1.085334
15.945,1.081817
15.95,1.1011
15.955,1.110644
15.96,1.103743
15.965,1.115516
15.97,1.116565
15.975,1.099959
15.98,1.086747
15.985,1.08726
15.99,1.053625
15.995,1.041074
16.0,1.054566
16.005,1.044264
16.01,1.03799
16.015,1.044106
16.02,1.058167
16.025,1.032644
16.03,1.046651
16.035,1.048866
16.04,1.052691
16.045,1.048654
16.05,1.059285
16.055,1.031047
16.06,1.034371
16.065,1.016277
16.07,1.008898
16.075,1.009369
16.08,1.017167
16.085,1.04287
16.09,1.046714
16.095,1.04665
16.1,1.039851
16.105,1.043131
16.11,1.005032
16.115,0.998808
16.12,0.991495
16.125,1.007584
16.13,1.033675
16.135,1.056472
16.14,1.067528
16.145,1.081938
16.15,1.067373
16.155,1.046113
16.16,1.024938
16.165,1.018736
16.17,1.007565
16.175,1.005273
16.18,0.992445
16.185,1.029476
16.19,1.016125
16.195,1.027119
16.2,1.041403
16.205,1.039687
16.21,1.011424
16.215,1.02185
16.22,1.02121
16.225,0.99963
16.23,1.010575
16.235,1.000075
16.24,1.010985
16.245,1.001564
16.25,1.013586
16.255,1.008561
16.26,1.018949
16.265,1.008979
16.27,1.005636
16.275,0.988044
16.28,0.969382
16.285,0.969871
16.29,0.966514
16.295,0.956096
16.3,0.952245
16.305,0.977296
16.31,0.970701
16.315,0.958109
16.32,0.971147
16.325,0.979822
16.33,0.973749
16.335,0.981855
16.34,0.993216
16.345,1.007801
16.35,0.998536
16.355,0.980582
16.36,0.978352
16.365,0.976118
16.37,0.960333
16.375,0.973819
16.38,0.967314
16.385,0.934873
16.39,0.921325
16.395,0.918573
16.4,0.916892
16.405,0.934654
16.41,0.927698
16.415,0.939505
16.42,0.932469
16.425,0.918982
16.43,0.921605
16.435,0.960824
16.44,0.933959
16.445,0.931787
16.45,0.960145
16.455,0.945628
16.46,0.933267
16.465,0.960012
16.47,0.969604
16.475,0.959888
16.48,0.957728
16.485,0.978498
16.49,0.976306
16.495,0.96081
16.5,0.939443
16.505,0.944742
16.51,0.911166
16.515,0.890392
16.52,0.896226
16.525,0.910007
16.53,0.905728
16.535,0.947609
16.54,0.971449
16.545,1.008477
16.55,1.011594
16.555,1.000467
16.56,0.969709
16.565,0.952217
16.57,0.918833
16.575,0.89978
16.58,0.924561
16.585,0.92612
16.59,0.934529
16.595,0.926074
16.6,0.928693
16.605,0.913911
16.61,0.927014
16.615,0.923825
16.62,0.921714
16.625,0.925365
16.63,0.922721
16.635,0.89595
16.64,0.908478
16.645,0.924683
