#Number of particles: 108
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 47.96334932711922
#Number of monomers: 2916666.666666667
#Number of chains: 2916.666666666667
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 10.0
#x-link fraction: 0.001
#x-link fraction increment: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.0
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.0011, 0.04738948352673152, 3.5051009156378607, 0.04738821216014093, 0.0
0.0012, 0.05169693529366842, 3.5050822942386834, 0.051696231447426466, 0.0
0.0013, 0.056005479822961474, 3.505094238683128, 0.056004250734712005, 0.0
0.0014, 0.06031319283735751, 3.5050844444444436, 0.060312270021997544, 0.0
0.0015, 0.06462061098109187, 3.505074639917696, 0.06462028930928308, 0.0
0.0016, 0.06892810723475615, 3.50506371399177, 0.06892830859656862, 0.0
0.0017, 0.07323909875376128, 3.50511170781893, 0.07323632788385417, 0.0
0.0018, 0.07754633411776105, 3.5050989506172843, 0.07754434717113971, 0.0
0.0019, 0.08185335251817065, 3.505082037037037, 0.08185236645842525, 0.0
0.002, 0.0861622627534327, 3.505094320987655, 0.08616038574571079, 0.0
0.0021, 0.09046996999070953, 3.5050890432098742, 0.09046840503299632, 0.0
0.0022, 0.09477869366636993, 3.5050969341563776, 0.09477642432028185, 0.0
0.0023, 0.09908537675718504, 3.5050803292181065, 0.09908444360756738, 0.0
0.0024, 0.10339467235335092, 3.5050932407407394, 0.10339246289485292, 0.0
0.0025, 0.10770281405237017, 3.5050944135802466, 0.10770048218213844, 0.0
0.0026, 0.11200852638591859, 3.5050674382716056, 0.11200850146942398, 0.0
0.0027, 0.11631780756975753, 3.5050793312757196, 0.11631652075670951, 0.0
0.0028, 0.12062701289884646, 3.505090051440329, 0.12062454004399503, 0.0
0.0029, 0.12493290139926565, 3.5050712448559675, 0.12493255933128057, 0.0
0.003, 0.12924445078457522, 3.5051044444444432, 0.1292405786185661, 0.0
0.0031, 0.13355097323059065, 3.5050875617283963, 0.13354859790585163, 0.0
0.0032, 0.1378594634345785, 3.505092170781894, 0.13785661719313716, 0.0
0.0033, 0.1421670477512437, 3.5050871399176944, 0.14216463648042268, 0.0
0.0034, 0.1464761842657634, 3.505095637860083, 0.14647265576770824, 0.0
0.0035, 0.150782955442331, 3.505085853909466, 0.15078067505499376, 0.0
0.0036, 0.15509132682097063, 3.5050881995884775, 0.1550886943422793, 0.0
0.0037, 0.1593970204864305, 3.505070010288064, 0.1593967136295648, 0.0
0.0038, 0.16370834846191262, 3.5050943415637854, 0.16370473291685034, 0.0
0.0039, 0.16801707299255994, 3.50509908436214, 0.1680127522041359, 0.0
