#Number of particles: 32
#Initial configuration: FCC
#Dry microgel radius [nm]: 50.0
#Box length [units of drsoftnessy radius]: 33.88242129390365
#Number of monomers: 2916666.666666667
#Number of chains: 145.83333333333334
#Flory interaction parameter (chi): 0.0
#Young's calibration factor: 1.0
#Minimum x-link fraction: 5.0E-5
#Maximum x-link fraction: 5.0E-5
#x-link fraction increment: 0.0
#Dry volume fraction: 0.0034460000000000024
#Actual volume fraction: 0.0
#MC steps: 100000
#Equilibration steps: 10000.0
#Snapshot interval: 100
#Displacement tolerance: 0.1
#Particle radius change tolerance: 0.05
#Particle radius bin width: 0.001
#g(r) bin width: 0.005
#Mean pair energy <E_pair>/N [kT]: 3.3147912040158394
#phi0,		  phi,			 <alpha>,      		zeta, 	 	 	  lindemannParameter
0.001466, 0.3384748435627727, 6.332045763888888, 0.3716156463846384, 1.0540965757735856
0.001532, 0.3578336372779384, 6.332180277777777, 0.3883459551577531, 1.0536327807002717
0.001598, 0.3592449626792282, 6.331665208333334, 0.4050762639308678, 1.0860771838710546
0.001664, 0.38274845561282234, 6.333370243055551, 0.42180657270398253, 0.9865185534727002
0.00173, 0.3873198647879296, 6.3335932291666674, 0.43853688147709724, 0.9549646930750273
0.001796, 0.40121604252759424, 6.3329705555555575, 0.45526719025021195, 1.082186967841048
0.001862, 0.4124815509639678, 6.33334263888889, 0.47199749902332666, 1.1349081661879044
0.001928, 0.423384410520741, 6.333320972222219, 0.48872780779644137, 1.1459818477727308
0.001994, 0.4314695895469745, 6.333131770833337, 0.5054581165695561, 1.2401642957179075
0.00206, 0.43978405543346316, 6.334104374999997, 0.5221884253426707, 1.0826349860189288
0.002126, 0.46049897253855554, 6.333266250000001, 0.5389187341157855, 1.209083000587593
0.002192, 0.4588343854722499, 6.33483586805556, 0.5556490428889002, 1.0391640782112286
0.002258, 0.4979338753305419, 6.335535694444448, 0.5723793516620149, 1.0778348143907523
0.002324, 0.510165208104124, 6.338950590277784, 0.5891096604351296, 0.9896047051835639
0.00239, 0.4958110686520836, 6.336540833333338, 0.6058399692082443, 1.0640978255736167
0.002456, 0.5259064300661367, 6.340234618055553, 0.622570277981359, 1.0112075578380535
0.002522, 0.606287809417196, 6.351358749999998, 0.6393005867544738, 0.5164235853719291
0.002588, 0.5759145735416813, 6.3446801388888865, 0.6560308955275884, 0.8452413469923523
0.002654, 0.6721439546296898, 6.3593434375, 0.6727612043007032, 0.1488479876016967
0.00272, 0.6887924589706748, 6.362348298611111, 0.6894915130738178, 0.14388883096217148
0.002786, 0.7055240382156811, 6.363464722222224, 0.7062218218469326, 0.12589159895712557
0.002852, 0.7221794558337694, 6.366507569444441, 0.7229521306200473, 0.11750152468225938
0.002918, 0.7388097362684932, 6.368789722222224, 0.739682439393162, 0.10593197225075426
0.002984, 0.7554149368315589, 6.371394826388887, 0.7564127481662767, 0.09733131366596287
0.00305, 0.7720384942609141, 6.376206215277774, 0.7731430569393914, 0.08959674880881074
0.003116, 0.7885842773805926, 6.381036944444445, 0.7898733657125061, 0.08278305801568232
0.003182, 0.8050492772915112, 6.386913229166668, 0.8066036744856209, 0.07653319286754535
0.003248, 0.8214982293138633, 6.394755937499994, 0.8233339832587355, 0.07020475593321097
0.003314, 0.8377985995476513, 6.404546319444444, 0.8400642920318503, 0.06521860950394814
